$version=1
!Code,Latitude,Longitude
80596,-5.09,-37.11
80597,-5.09,-37.11
80606,-5.63,-36.97
80609,-5.53,-37.06
80614,-5.62,-37.03
80615,-5.62,-37.04
80630,-5.64,-37.06
80633,-5.63,-37.05
80636,-3.3,-39.35
80638,-3.25,-39.38
80644,-3.32,-39.38
80648,-3.26,-39.24
80649,-3.24,-39.25
80652,-3.64,-38.94
80653,-3.33,-39.26
80661,-3.26,-39.29
80664,-3.2,-39.37
80667,-3.54,-38.89
80668,-3.29,-39.35
80672,-3.3,-39.29
80674,-9.03,-38.09
80677,-9.07,-38.15
80679,-9.05,-38.11
80682,-3.96,-38.4
80683,-8,-38.57
80688,-7.98,-38.62
80691,-7.86,-38.82
80696,-7.85,-38.84
80697,-7.86,-38.84
80701,-7.96,-38.63
80705,-7.88,-38.69
80706,-7.9,-38.7
80712,-7.89,-38.71
80717,-7.36,-38.97
80728,-5.34,-38.81
80730,-5.34,-38.82
80731,-7.67,-45.17
80739,-7.67,-45.18
80742,-4.45,-37.84
80747,-4.47,-37.67
80750,-4.61,-37.67
80751,-4.6,-37.64
80753,-4.86,-38.01
80757,-4.43,-37.87
80760,-7.62,-45.22
80761,-5.08,-37.04
80766,-4.97,-36.9
80767,-4.96,-36.91
80768,-5.07,-37.02
80769,-5.01,-36.92
80773,-4.97,-36.91
80775,-5.02,-37.02
80779,-5.03,-36.96
80780,-4.95,-37.01
80785,-5.35,-36.49
80787,-5.13,-36.45
80791,-5.11,-36.37
80792,-5.12,-36.16
80793,-5.1,-36.2
80797,-5.19,-36.36
80798,-5.17,-36.41
80799,-5.17,-36.3
80806,-5.17,-36.32
80807,-2.82,-40.23
80808,-2.84,-40.07
80809,-2.94,-39.86
80811,-2.95,-39.89
80814,-2.85,-39.97
80824,-3,-39.73
80826,-3.09,-39.68
80831,-3.07,-39.6
80832,-2.91,-41.04
80833,-3.02,-39.67
80837,-4.29,-41.87
80843,-2.7,-42.55
80845,-2.63,-42.65
80846,-2.67,-42.63
80847,-2.67,-42.6
80851,-2.64,-42.64
80852,-2.69,-42.59
80856,-8.69,-41.48
80857,-8.76,-41.47
80858,-8.7,-41.45
80859,-8.71,-41.49
80860,-8.51,-41.47
80861,-8.56,-41.58
80872,-8.27,-42.15
80876,-8.2,-42.55
80877,-8.11,-42.58
80881,-8.62,-41.55
80885,-8.68,-41.63
80886,-8.68,-41.62
80888,-6.96,-38
80889,-6.95,-37.99
80893,-6.95,-37.99
80896,-6.99,-37.99
80900,-6.36,-38.96
80901,-6.36,-38.86
80902,-6.34,-38.86
80907,-3.8,-38.92
80908,-3.8,-38.92
80909,-3.8,-38.93
80914,-8.12,-43.7
80917,-11.26,-38.8
80923,-11.35,-38.81
80924,-11.19,-38.78
80925,-11.25,-38.78
80926,-15.14,-44.7
80931,-4.94,-37.71
80938,-6.99,-36.89
80945,-6.98,-36.81
80952,-7.04,-36.77
80953,-6.96,-37.02
80954,-6.87,-36.76
80956,-6.95,-37.01
80964,-6.84,-36.93
80971,-6.91,-36.96
80973,-6.97,-36.87
80977,-7.04,-36.96
80978,-7.02,-36.92
80979,-6.98,-36.78
80984,-6.98,-36.8
80994,-6.88,-36.82
80995,-6.9,-36.96
80996,-6.91,-36.98
81001,-6.74,-36.67
81003,-6.77,-36.66
81006,-6.91,-36.97
81008,-13.97,-41.55
81013,-3.83,-41.21
81017,-3.9,-41.03
81018,-3.9,-41.02
81021,-4.16,-41.04
81022,-4.19,-40.99
81023,-3.95,-41.12
81026,-3.87,-41.17
81030,-3.89,-41.19
81031,-11.48,-42.15
81034,-11.52,-42.14
81035,-11.43,-42.15
81036,-11.39,-42.16
81054,-11.01,-42.6
81055,-11.5,-42.57
81056,-11.51,-42.57
81061,-10.97,-42.56
81062,-11.09,-42.62
81064,-11.06,-42.63
81065,-10.92,-42.55
81066,-10.96,-42.52
81067,-10.98,-42.53
81070,-11.04,-42.63
81101,-11.52,-42.58
81103,-11.05,-42.64
81104,-11.55,-42.58
81106,-11.46,-42.59
81107,-11.46,-42.59
81109,-12.62,-44.09
81112,-12.6,-44.1
81120,-10.76,-41.28
81121,-10.77,-41.25
81122,-10.77,-41.27
81123,-10.77,-41.22
81128,-10.8,-41.49
81129,-10.82,-41.44
81131,-10.77,-41.46
81132,-10.76,-41.51
81133,-11.04,-41.29
81134,-11.04,-41.26
81146,-11.18,-40.74
81149,-10.74,-41.21
81157,-10.95,-41.35
81166,-10.71,-41.2
81171,-11.02,-41.28
81172,-11.05,-41.28
81179,-10.65,-41.57
81180,-10.65,-41.51
81183,-10.47,-41.53
81184,-10.44,-41.45
81187,-10.67,-41.58
81190,-10.45,-41.44
81193,-11.13,-41.31
81194,-10.48,-41.5
81200,-11.14,-41.3
81201,-11.08,-41.27
81202,-11.1,-41.28
81215,-4.76,-37.34
81216,-4.76,-37.3
81218,-4.74,-37.38
81228,-5.15,-35.97
81238,-5.21,-35.68
81243,-5.08,-35.91
81246,-5.2,-35.67
81247,-5.07,-36
81249,-5.14,-35.66
81252,-5.24,-35.48
81256,-10.55,-40.6
81258,-10.61,-40.66
81259,-2.89,-39.97
81260,-2.89,-39.98
81266,-2.92,-39.95
81267,-5.89,-36.14
81268,-5.82,-36.11
81284,-5.8,-36.13
81289,-5.8,-35.91
81290,-5.87,-35.95
81291,-5.77,-35.94
81298,-5.74,-35.9
81312,-5.77,-36.09
81315,-5.55,-35.45
81316,-5.28,-35.79
81317,-5.51,-36
81318,-5.3,-35.89
81319,-5.3,-35.97
81320,-5.32,-35.94
81321,-5.4,-35.85
81334,-5.34,-36.03
81335,-5.27,-35.86
81337,-5.08,-35.97
81338,-5.26,-35.83
81345,-5.35,-36.1
81346,-5.41,-36.08
81351,-5.21,-35.79
81355,-5.34,-35.95
81359,-5.45,-35.98
81365,-5.23,-35.85
81366,-5.47,-35.91
81369,-5.36,-36
81373,-5.42,-35.85
81381,-5.39,-35.83
81384,-5.29,-35.79
81386,-5.23,-35.79
81387,-5.37,-35.86
81389,-5.33,-36.05
81390,-5.38,-35.87
81395,-5.09,-35.89
81396,-5.09,-35.8
81401,-5.28,-35.76
81403,-5.33,-35.76
81404,-5.1,-35.86
81405,-5.26,-35.9
81406,-5.35,-35.88
81413,-5.25,-35.91
81414,-5.24,-35.93
81415,-5.42,-35.9
81419,-5.24,-36.08
81422,-5.26,-36.06
81423,-5.38,-35.8
81428,-14.09,-42.6
81431,-14.14,-42.69
81432,-14.19,-42.5
81433,-14.12,-42.48
81441,-13.88,-42.67
81444,-14.18,-42.63
81447,-14.21,-42.65
81450,-14.17,-42.6
81453,-14,-42.64
81454,-13.91,-42.62
81459,-14.02,-42.67
81460,-13.98,-42.67
81465,-14.54,-42.58
81466,-14.33,-42.57
81467,-14.25,-42.55
81470,-13.84,-42.7
81472,-13.89,-42.69
81473,-13.66,-42.57
81475,-14.09,-42.51
81477,-13.67,-42.58
81482,-14.19,-42.53
81485,-14.38,-42.62
81487,-14.41,-42.65
81488,-14.55,-42.58
81489,-14.56,-42.58
81490,-14.31,-42.56
81491,-14.29,-42.56
81492,-14.43,-42.65
81498,-14.27,-42.54
81499,-14.41,-42.65
81501,-14.34,-42.59
81506,-14.47,-42.58
81508,-14.52,-42.59
81512,-14.44,-42.63
81513,-14.49,-42.58
81516,-14.34,-42.6
81518,-14.38,-42.61
81526,-11.54,-41.3
81533,-11.58,-41.36
81536,-11.55,-41.32
81537,-11.51,-41.31
81538,-11.07,-41.32
81541,-11.08,-41.31
81545,-10.99,-41.22
81546,-11.66,-41.36
81547,-11.84,-41.47
81549,-11.14,-41.33
81551,-12.1,-41.5
81558,-11.59,-41.28
81561,-10.94,-41.23
81563,-11.88,-41.44
81564,-11.99,-41.51
81569,-11.7,-41.37
81573,-11.76,-41.38
81577,-9.78,-41.01
81580,-9.78,-41.05
81581,-9.87,-41.1
81583,-9.86,-41.06
81584,-9.89,-41.12
81585,-9.29,-41.04
81586,-9.26,-41.02
81589,-9.29,-41.08
81595,-9.53,-40.48
81597,-10.02,-40.93
81602,-10.02,-40.94
81604,-9.53,-40.49
81606,-9.56,-40.42
81609,-10.46,-40.49
81610,-10.36,-40.44
81613,-10.3,-40.44
81616,-10.44,-40.48
81626,-12.31,-42.35
81628,-12.24,-42.38
81633,-11.12,-42.69
81636,-11.12,-42.68
81637,-11.2,-42.72
81642,-11.09,-41.77
81643,-11.02,-41.67
81645,-13.32,-43.36
81648,-13.32,-43.3
81650,-13.32,-43.35
81652,-13.3,-43.32
81653,-13.34,-43.35
81663,-13.39,-43.21
81666,-13.35,-43.27
81672,-12.06,-45.09
81679,-12.05,-45.08
81682,-12.04,-45.07
81683,-9.55,-40.43
81688,-7.45,-40.74
81689,-7.47,-40.75
81690,-7.64,-40.65
81691,-7.56,-40.67
81695,-7.69,-40.69
81713,-7.63,-40.67
81717,-7.3,-40.54
81728,-7.75,-40.67
81729,-7.77,-40.71
81730,-7.72,-40.66
81731,-7.75,-40.64
81735,-7.34,-40.59
81745,-7.38,-40.57
81746,-8.02,-40.61
81747,-8.01,-40.64
81748,-8,-40.61
81752,-7.34,-40.56
81767,-8.03,-40.73
81768,-8.04,-40.68
81773,-7.98,-40.58
81774,-8,-40.52
81780,-5.38,-36.11
81784,-10.11,-45.28
81790,-10.11,-45.29
81791,-10.11,-45.28
81792,-10.1,-45.28
81793,-10.11,-45.28
81803,-10.11,-45.27
81821,-10.17,-38.77
81823,-10.17,-38.79
81828,-18.89,-49.03
81829,-18.9,-49.03
81830,-18.91,-49.03
81832,-19.78,-46.83
81833,-19.79,-46.84
81836,-15.34,-43.62
81838,-19.87,-50.37
81839,-19.87,-50.37
81840,-19.88,-50.56
81841,-19.88,-50.38
81846,-20.2,-50.04
81847,-19.77,-47.04
81855,-17.5,-44.81
81858,-17.49,-44.8
81866,-17.54,-44.73
81867,-17.53,-44.74
81876,-16.05,-43.45
81877,-16.05,-43.45
81878,-16.04,-43.44
81879,-16.04,-43.44
81881,-20.79,-51.53
81882,-20.79,-51.52
81884,-14.8,-43.64
81885,-14.78,-43.63
81886,-14.77,-43.63
81887,-14.79,-43.64
81903,-14.9,-43.6
81904,-14.9,-43.62
81905,-14.87,-43.6
81906,-14.79,-43.6
81942,-17.27,-45.18
81943,-17.28,-45.2
81944,-17.29,-45.21
81945,-17.28,-45.22
81946,-17.27,-45.23
81957,-17.36,-45.23
81958,-17.34,-45.23
81959,-17.32,-45.22
81960,-16.3,-43.67
81966,-7.35,-38.75
81968,-7.38,-38.8
81969,-7.35,-38.76
81970,-7.41,-38.86
81971,-5.42,-36.22
81973,-5.33,-36.19
81976,-5.41,-36.22
81977,-5.62,-36.25
81978,-5.58,-36.17
81979,-5.57,-36.2
81980,-5.53,-36.23
81986,-5.66,-36.11
81988,-5.48,-36.22
81989,-5.37,-36.2
81991,-5.66,-36.06
81993,-5.49,-36.23
81995,-5.67,-36.1
82001,-5.25,-37.97
82008,-5.24,-37.98
82013,-7.39,-38.99
82014,-7.39,-38.98
82018,-12.31,-42.62
82022,-12.32,-42.62
82023,-12.33,-42.63
82024,-12.32,-42.62
82029,-12.72,-42.04
82037,-12.78,-42.05
82038,-12.78,-42.06
82039,-12.66,-42.05
82046,-9.69,-40.68
82051,-9.68,-40.68
82052,-9.67,-40.68
82053,-9.69,-40.68
82070,-30.28,-50.8
82071,-30.26,-50.77
82076,-26.6,-51.72
82082,-30.84,-55.73
82083,-30.85,-55.69
82084,-30.8,-55.71
82100,-30.92,-55.71
82101,-30.89,-55.74
82102,-30.88,-55.68
82105,-30.77,-55.66
82107,-33.17,-52.92
82108,-33.1,-52.88
82109,-33.08,-52.85
82119,-33.52,-53.27
82120,-33.57,-53.28
82135,-33.62,-53.34
82136,-33.68,-53.41
82139,-33.69,-53.38
82153,-29.96,-50.28
82154,-29.93,-50.3
82155,-29.99,-50.29
82156,-29.94,-50.3
82157,-29.96,-50.25
82158,-30,-50.33
82165,-4.11,-41.49
82166,-4.11,-41.49
82173,-4.13,-41.44
82174,-4.14,-41.45
82178,-5.8,-36.64
82179,-17.63,-44.75
82187,-17.63,-44.91
82188,-17.62,-44.91
82194,-9.58,-38.89
82195,-6.44,-35.78
82198,-4.09,-41.44
82201,-16.1,-45.61
82202,-17.68,-44.8
82210,-17.85,-44.85
82211,-17.86,-44.86
82212,-8.85,-44.17
82215,-7.25,-43.15
82219,-11.8,-42.53
82220,-18.2,-45.27
83000,-5.14,-37.02
83001,-5.05,-37.04
83002,-5.02,-37.06
