$version=1
!code,Date,block,UnitsInService
2673,1900/01/01,3,0
2673,1900/01/01,4,0
2144,1900/01/01,1,0
2144,1900/01/01,2,0
2144,1900/01/01,3,0
2144,1900/01/01,4,0
2145,1900/01/01,1,1
2145,1900/01/01,2,1
2145,1900/01/01,3,1
2145,1900/01/01,4,1
2146,1900/01/01,1,0
2146,1900/01/01,2,0
2146,1900/01/01,3,0
2146,1900/01/01,4,0
2147,1900/01/01,1,1
2147,1900/01/01,2,1
2147,1900/01/01,3,1
2147,1900/01/01,4,1
2148,1900/01/01,1,1
2148,1900/01/01,2,1
2148,1900/01/01,3,1
2148,1900/01/01,4,1
2148,2030/01/01,1,2
2148,2030/01/01,2,2
2148,2030/01/01,3,2
2148,2030/01/01,4,2
2148,2031/01/01,1,1
2148,2031/01/01,2,1
2148,2031/01/01,3,1
2148,2031/01/01,4,1
2149,1900/01/01,1,2
2149,1900/01/01,2,2
2149,1900/01/01,3,2
2149,1900/01/01,4,2
2150,1900/01/01,1,0
2150,1900/01/01,2,0
2150,1900/01/01,3,0
2150,1900/01/01,4,0
2151,1900/01/01,1,2
2151,1900/01/01,2,2
2151,1900/01/01,3,2
2151,1900/01/01,4,2
2151,2030/01/01,1,1
2151,2030/01/01,2,1
2151,2030/01/01,3,1
2151,2030/01/01,4,1
2152,1900/01/01,1,0
2152,1900/01/01,2,0
2152,1900/01/01,3,0
2152,1900/01/01,4,0
2153,1900/01/01,1,1
2153,1900/01/01,2,1
2153,1900/01/01,3,1
2153,1900/01/01,4,1
2153,2034/01/01,1,0
2153,2034/01/01,2,0
2153,2034/01/01,3,0
2153,2034/01/01,4,0
2154,1900/01/01,1,2
2154,1900/01/01,2,2
2154,1900/01/01,3,2
2154,1900/01/01,4,2
2646,1900/01/01,1,1
2646,1900/01/01,2,1
2646,1900/01/01,3,1
2646,1900/01/01,4,1
2646,2036/01/01,1,0
2646,2036/01/01,2,0
2646,2036/01/01,3,0
2646,2036/01/01,4,0
2155,1900/01/01,1,1
2155,1900/01/01,2,1
2155,1900/01/01,3,1
2155,1900/01/01,4,1
2647,1900/01/01,1,0
2647,1900/01/01,2,0
2647,1900/01/01,3,0
2647,1900/01/01,4,0
2156,1900/01/01,1,1
2156,1900/01/01,2,1
2156,1900/01/01,3,1
2156,1900/01/01,4,1
2156,2034/01/01,1,0
2156,2034/01/01,2,0
2156,2034/01/01,3,0
2156,2034/01/01,4,0
2648,1900/01/01,1,0
2648,1900/01/01,2,0
2648,1900/01/01,3,0
2648,1900/01/01,4,0
2157,1900/01/01,1,3
2157,1900/01/01,2,3
2157,1900/01/01,3,3
2157,1900/01/01,4,3
2157,2035/01/01,1,2
2157,2035/01/01,2,2
2157,2035/01/01,3,2
2157,2035/01/01,4,2
2157,2039/01/01,1,3
2157,2039/01/01,2,3
2157,2039/01/01,3,3
2157,2039/01/01,4,3
2158,1900/01/01,1,2
2158,1900/01/01,2,2
2158,1900/01/01,3,2
2158,1900/01/01,4,2
2159,1900/01/01,1,1
2159,1900/01/01,2,1
2159,1900/01/01,3,1
2159,1900/01/01,4,1
2159,2030/01/01,1,2
2159,2030/01/01,2,2
2159,2030/01/01,3,2
2159,2030/01/01,4,2
2159,2034/01/01,1,1
2159,2034/01/01,2,1
2159,2034/01/01,3,1
2159,2034/01/01,4,1
2649,1900/01/01,1,0
2649,1900/01/01,2,0
2649,1900/01/01,3,0
2649,1900/01/01,4,0
2160,1900/01/01,1,2
2160,1900/01/01,2,2
2160,1900/01/01,3,2
2160,1900/01/01,4,2
2650,1900/01/01,1,0
2650,1900/01/01,2,0
2650,1900/01/01,3,0
2650,1900/01/01,4,0
2161,1900/01/01,1,1
2161,1900/01/01,2,1
2161,1900/01/01,3,1
2161,1900/01/01,4,1
2162,1900/01/01,1,0
2162,1900/01/01,2,0
2162,1900/01/01,3,0
2162,1900/01/01,4,0
2163,1900/01/01,1,0
2163,1900/01/01,2,0
2163,1900/01/01,3,0
2163,1900/01/01,4,0
2163,2030/01/01,1,1
2163,2030/01/01,2,1
2163,2030/01/01,3,1
2163,2030/01/01,4,1
2163,2034/01/01,1,0
2163,2034/01/01,2,0
2163,2034/01/01,3,0
2163,2034/01/01,4,0
2163,2038/01/01,1,1
2163,2038/01/01,2,1
2163,2038/01/01,3,1
2163,2038/01/01,4,1
2651,1900/01/01,1,0
2651,1900/01/01,2,0
2651,1900/01/01,3,0
2651,1900/01/01,4,0
2164,1900/01/01,1,2
2164,1900/01/01,2,2
2164,1900/01/01,3,2
2164,1900/01/01,4,2
2165,1900/01/01,1,0
2165,1900/01/01,2,0
2165,1900/01/01,3,0
2165,1900/01/01,4,0
2165,2030/01/01,1,1
2165,2030/01/01,2,1
2165,2030/01/01,3,1
2165,2030/01/01,4,1
2165,2031/01/01,1,0
2165,2031/01/01,2,0
2165,2031/01/01,3,0
2165,2031/01/01,4,0
2166,1900/01/01,1,1
2166,1900/01/01,2,1
2166,1900/01/01,3,1
2166,1900/01/01,4,1
2167,1900/01/01,1,1
2167,1900/01/01,2,1
2167,1900/01/01,3,1
2167,1900/01/01,4,1
2169,1900/01/01,1,0
2169,1900/01/01,2,0
2169,1900/01/01,3,0
2169,1900/01/01,4,0
2170,1900/01/01,1,0
2170,1900/01/01,2,0
2170,1900/01/01,3,0
2170,1900/01/01,4,0
2171,1900/01/01,1,0
2171,1900/01/01,2,0
2171,1900/01/01,3,0
2171,1900/01/01,4,0
2652,1900/01/01,1,10
2652,1900/01/01,2,10
2652,1900/01/01,3,10
2652,1900/01/01,4,10
2653,1900/01/01,1,10
2653,1900/01/01,2,10
2653,1900/01/01,3,10
2653,1900/01/01,4,10
1817,1900/01/01,1,1
1817,1900/01/01,2,1
1817,1900/01/01,3,1
1817,1900/01/01,4,1
2172,1900/01/01,1,3
2172,1900/01/01,2,3
2172,1900/01/01,3,3
2172,1900/01/01,4,3
2173,1900/01/01,1,0
2173,1900/01/01,2,0
2173,1900/01/01,3,0
2173,1900/01/01,4,0
2173,2033/01/01,1,1
2173,2033/01/01,2,1
2173,2033/01/01,3,1
2173,2033/01/01,4,1
2173,2037/01/01,1,2
2173,2037/01/01,2,2
2173,2037/01/01,3,2
2173,2037/01/01,4,2
2174,1900/01/01,1,1
2174,1900/01/01,2,1
2174,1900/01/01,3,1
2174,1900/01/01,4,1
2174,2038/01/01,1,0
2174,2038/01/01,2,0
2174,2038/01/01,3,0
2174,2038/01/01,4,0
2175,1900/01/01,1,0
2175,1900/01/01,2,0
2175,1900/01/01,3,0
2175,1900/01/01,4,0
2175,2035/01/01,1,1
2175,2035/01/01,2,1
2175,2035/01/01,3,1
2175,2035/01/01,4,1
2176,1900/01/01,1,1
2176,1900/01/01,2,1
2176,1900/01/01,3,1
2176,1900/01/01,4,1
2177,1900/01/01,1,0
2177,1900/01/01,2,0
2177,1900/01/01,3,0
2177,1900/01/01,4,0
2177,2030/01/01,1,1
2177,2030/01/01,2,1
2177,2030/01/01,3,1
2177,2030/01/01,4,1
2178,1900/01/01,1,1
2178,1900/01/01,2,1
2178,1900/01/01,3,1
2178,1900/01/01,4,1
2179,1900/01/01,1,2
2179,1900/01/01,2,2
2179,1900/01/01,3,2
2179,1900/01/01,4,2
2179,2040/01/01,1,3
2179,2040/01/01,2,3
2179,2040/01/01,3,3
2179,2040/01/01,4,3
2180,1900/01/01,1,0
2180,1900/01/01,2,0
2180,1900/01/01,3,0
2180,1900/01/01,4,0
2180,2032/01/01,1,1
2180,2032/01/01,2,1
2180,2032/01/01,3,1
2180,2032/01/01,4,1
2181,1900/01/01,1,3
2181,1900/01/01,2,3
2181,1900/01/01,3,3
2181,1900/01/01,4,3
2182,1900/01/01,1,0
2182,1900/01/01,2,0
2182,1900/01/01,3,0
2182,1900/01/01,4,0
2183,1900/01/01,1,1
2183,1900/01/01,2,1
2183,1900/01/01,3,1
2183,1900/01/01,4,1
2184,1900/01/01,1,1
2184,1900/01/01,2,1
2184,1900/01/01,3,1
2184,1900/01/01,4,1
2185,1900/01/01,1,1
2185,1900/01/01,2,1
2185,1900/01/01,3,1
2185,1900/01/01,4,1
2186,1900/01/01,1,1
2186,1900/01/01,2,1
2186,1900/01/01,3,1
2186,1900/01/01,4,1
2187,1900/01/01,1,1
2187,1900/01/01,2,1
2187,1900/01/01,3,1
2187,1900/01/01,4,1
2188,1900/01/01,1,1
2188,1900/01/01,2,1
2188,1900/01/01,3,1
2188,1900/01/01,4,1
2189,1900/01/01,1,1
2189,1900/01/01,2,1
2189,1900/01/01,3,1
2189,1900/01/01,4,1
2189,2039/01/01,1,0
2189,2039/01/01,2,0
2189,2039/01/01,3,0
2189,2039/01/01,4,0
2190,1900/01/01,1,1
2190,1900/01/01,2,1
2190,1900/01/01,3,1
2190,1900/01/01,4,1
2190,2030/01/01,1,0
2190,2030/01/01,2,0
2190,2030/01/01,3,0
2190,2030/01/01,4,0
2190,2033/01/01,1,1
2190,2033/01/01,2,1
2190,2033/01/01,3,1
2190,2033/01/01,4,1
2191,1900/01/01,1,0
2191,1900/01/01,2,0
2191,1900/01/01,3,0
2191,1900/01/01,4,0
2192,1900/01/01,1,1
2192,1900/01/01,2,1
2192,1900/01/01,3,1
2192,1900/01/01,4,1
2192,2039/01/01,1,0
2192,2039/01/01,2,0
2192,2039/01/01,3,0
2192,2039/01/01,4,0
2193,1900/01/01,1,0
2193,1900/01/01,2,0
2193,1900/01/01,3,0
2193,1900/01/01,4,0
2194,1900/01/01,1,1
2194,1900/01/01,2,1
2194,1900/01/01,3,1
2194,1900/01/01,4,1
2195,1900/01/01,1,1
2195,1900/01/01,2,1
2195,1900/01/01,3,1
2195,1900/01/01,4,1
2195,2030/01/01,1,0
2195,2030/01/01,2,0
2195,2030/01/01,3,0
2195,2030/01/01,4,0
2195,2034/01/01,1,1
2195,2034/01/01,2,1
2195,2034/01/01,3,1
2195,2034/01/01,4,1
2195,2036/01/01,1,0
2195,2036/01/01,2,0
2195,2036/01/01,3,0
2195,2036/01/01,4,0
2196,1900/01/01,1,0
2196,1900/01/01,2,0
2196,1900/01/01,3,0
2196,1900/01/01,4,0
2196,2037/01/01,1,1
2196,2037/01/01,2,1
2196,2037/01/01,3,1
2196,2037/01/01,4,1
2196,2038/01/01,1,0
2196,2038/01/01,2,0
2196,2038/01/01,3,0
2196,2038/01/01,4,0
2197,1900/01/01,1,0
2197,1900/01/01,2,0
2197,1900/01/01,3,0
2197,1900/01/01,4,0
2197,2034/01/01,1,1
2197,2034/01/01,2,1
2197,2034/01/01,3,1
2197,2034/01/01,4,1
2197,2035/01/01,1,0
2197,2035/01/01,2,0
2197,2035/01/01,3,0
2197,2035/01/01,4,0
2197,2036/01/01,1,1
2197,2036/01/01,2,1
2197,2036/01/01,3,1
2197,2036/01/01,4,1
2197,2038/01/01,1,0
2197,2038/01/01,2,0
2197,2038/01/01,3,0
2197,2038/01/01,4,0
2198,1900/01/01,1,1
2198,1900/01/01,2,1
2198,1900/01/01,3,1
2198,1900/01/01,4,1
2199,1900/01/01,1,1
2199,1900/01/01,2,1
2199,1900/01/01,3,1
2199,1900/01/01,4,1
2200,1900/01/01,1,2
2200,1900/01/01,2,2
2200,1900/01/01,3,2
2200,1900/01/01,4,2
2201,1900/01/01,1,0
2201,1900/01/01,2,0
2201,1900/01/01,3,0
2201,1900/01/01,4,0
2202,1900/01/01,1,0
2202,1900/01/01,2,0
2202,1900/01/01,3,0
2202,1900/01/01,4,0
2202,2031/01/01,1,1
2202,2031/01/01,2,1
2202,2031/01/01,3,1
2202,2031/01/01,4,1
2203,1900/01/01,1,2
2203,1900/01/01,2,2
2203,1900/01/01,3,2
2203,1900/01/01,4,2
2676,1900/01/01,1,1
2676,1900/01/01,2,1
2676,1900/01/01,3,1
2676,1900/01/01,4,1
151,1900/01/01,1,1
151,1900/01/01,2,1
151,1900/01/01,3,1
151,1900/01/01,4,1
2686,1900/01/01,1,0
2686,1900/01/01,2,0
2686,1900/01/01,3,0
2686,1900/01/01,4,0
152,1900/01/01,1,1
152,1900/01/01,2,1
152,1900/01/01,3,1
152,1900/01/01,4,1
153,1900/01/01,1,1
153,1900/01/01,2,1
153,1900/01/01,3,1
153,1900/01/01,4,1
154,1900/01/01,1,1
154,1900/01/01,2,1
154,1900/01/01,3,1
154,1900/01/01,4,1
155,1900/01/01,1,1
155,1900/01/01,2,1
155,1900/01/01,3,1
155,1900/01/01,4,1
156,1900/01/01,1,1
156,1900/01/01,2,1
156,1900/01/01,3,1
156,1900/01/01,4,1
2204,1900/01/01,1,1
2204,1900/01/01,2,1
2204,1900/01/01,3,1
2204,1900/01/01,4,1
2205,1900/01/01,1,0
2205,1900/01/01,2,0
2205,1900/01/01,3,0
2205,1900/01/01,4,0
2206,1900/01/01,1,1
2206,1900/01/01,2,1
2206,1900/01/01,3,1
2206,1900/01/01,4,1
2207,1900/01/01,1,1
2207,1900/01/01,2,1
2207,1900/01/01,3,1
2207,1900/01/01,4,1
2208,1900/01/01,1,0
2208,1900/01/01,2,0
2208,1900/01/01,3,0
2208,1900/01/01,4,0
2209,1900/01/01,1,0
2209,1900/01/01,2,0
2209,1900/01/01,3,0
2209,1900/01/01,4,0
2654,1900/01/01,1,2
2654,1900/01/01,2,2
2654,1900/01/01,3,2
2654,1900/01/01,4,2
2210,1900/01/01,1,0
2210,1900/01/01,2,0
2210,1900/01/01,3,0
2210,1900/01/01,4,0
2211,1900/01/01,1,2
2211,1900/01/01,2,2
2211,1900/01/01,3,2
2211,1900/01/01,4,2
2213,1900/01/01,1,0
2213,1900/01/01,2,0
2213,1900/01/01,3,0
2213,1900/01/01,4,0
2218,1900/01/01,1,1
2218,1900/01/01,2,1
2218,1900/01/01,3,1
2218,1900/01/01,4,1
2214,1900/01/01,1,2
2214,1900/01/01,2,2
2214,1900/01/01,3,2
2214,1900/01/01,4,2
2215,1900/01/01,1,0
2215,1900/01/01,2,0
2215,1900/01/01,3,0
2215,1900/01/01,4,0
2216,1900/01/01,1,1
2216,1900/01/01,2,1
2216,1900/01/01,3,1
2216,1900/01/01,4,1
2216,2037/01/01,1,2
2216,2037/01/01,2,2
2216,2037/01/01,3,2
2216,2037/01/01,4,2
2219,1900/01/01,1,1
2219,1900/01/01,2,1
2219,1900/01/01,3,1
2219,1900/01/01,4,1
2687,1900/01/01,1,1
2687,1900/01/01,2,1
2687,1900/01/01,3,1
2687,1900/01/01,4,1
2220,1900/01/01,1,0
2220,1900/01/01,2,0
2220,1900/01/01,3,0
2220,1900/01/01,4,0
2221,1900/01/01,1,0
2221,1900/01/01,2,0
2221,1900/01/01,3,0
2221,1900/01/01,4,0
2222,1900/01/01,1,1
2222,1900/01/01,2,1
2222,1900/01/01,3,1
2222,1900/01/01,4,1
2223,1900/01/01,1,1
2223,1900/01/01,2,1
2223,1900/01/01,3,1
2223,1900/01/01,4,1
2224,1900/01/01,1,1
2224,1900/01/01,2,1
2224,1900/01/01,3,1
2224,1900/01/01,4,1
2225,1900/01/01,1,1
2225,1900/01/01,2,1
2225,1900/01/01,3,1
2225,1900/01/01,4,1
2226,1900/01/01,1,1
2226,1900/01/01,2,1
2226,1900/01/01,3,1
2226,1900/01/01,4,1
2227,1900/01/01,1,1
2227,1900/01/01,2,1
2227,1900/01/01,3,1
2227,1900/01/01,4,1
2228,1900/01/01,1,1
2228,1900/01/01,2,1
2228,1900/01/01,3,1
2228,1900/01/01,4,1
2229,1900/01/01,1,1
2229,1900/01/01,2,1
2229,1900/01/01,3,1
2229,1900/01/01,4,1
2230,1900/01/01,1,1
2230,1900/01/01,2,1
2230,1900/01/01,3,1
2230,1900/01/01,4,1
2231,1900/01/01,1,1
2231,1900/01/01,2,1
2231,1900/01/01,3,1
2231,1900/01/01,4,1
2232,1900/01/01,1,0
2232,1900/01/01,2,0
2232,1900/01/01,3,0
2232,1900/01/01,4,0
2233,1900/01/01,1,0
2233,1900/01/01,2,0
2233,1900/01/01,3,0
2233,1900/01/01,4,0
2234,1900/01/01,1,0
2234,1900/01/01,2,0
2234,1900/01/01,3,0
2234,1900/01/01,4,0
2234,2030/01/01,1,1
2234,2030/01/01,2,1
2234,2030/01/01,3,1
2234,2030/01/01,4,1
2235,1900/01/01,1,1
2235,1900/01/01,2,1
2235,1900/01/01,3,1
2235,1900/01/01,4,1
2236,1900/01/01,1,0
2236,1900/01/01,2,0
2236,1900/01/01,3,0
2236,1900/01/01,4,0
2237,1900/01/01,1,0
2237,1900/01/01,2,0
2237,1900/01/01,3,0
2237,1900/01/01,4,0
2237,2036/01/01,1,1
2237,2036/01/01,2,1
2237,2036/01/01,3,1
2237,2036/01/01,4,1
2238,1900/01/01,1,0
2238,1900/01/01,2,0
2238,1900/01/01,3,0
2238,1900/01/01,4,0
2238,2040/01/01,1,1
2238,2040/01/01,2,1
2238,2040/01/01,3,1
2238,2040/01/01,4,1
2239,1900/01/01,1,1
2239,1900/01/01,2,1
2239,1900/01/01,3,1
2239,1900/01/01,4,1
2655,1900/01/01,1,0
2655,1900/01/01,2,0
2655,1900/01/01,3,0
2655,1900/01/01,4,0
2240,1900/01/01,1,2
2240,1900/01/01,2,2
2240,1900/01/01,3,2
2240,1900/01/01,4,2
2240,2033/01/01,1,1
2240,2033/01/01,2,1
2240,2033/01/01,3,1
2240,2033/01/01,4,1
2240,2034/01/01,1,2
2240,2034/01/01,2,2
2240,2034/01/01,3,2
2240,2034/01/01,4,2
2240,2036/01/01,1,1
2240,2036/01/01,2,1
2240,2036/01/01,3,1
2240,2036/01/01,4,1
2241,1900/01/01,1,3
2241,1900/01/01,2,3
2241,1900/01/01,3,3
2241,1900/01/01,4,3
2241,2033/01/01,1,4
2241,2033/01/01,2,4
2241,2033/01/01,3,4
2241,2033/01/01,4,4
2241,2039/01/01,1,3
2241,2039/01/01,2,3
2241,2039/01/01,3,3
2241,2039/01/01,4,3
2241,2040/01/01,1,4
2241,2040/01/01,2,4
2241,2040/01/01,3,4
2241,2040/01/01,4,4
2242,1900/01/01,1,3
2242,1900/01/01,2,3
2242,1900/01/01,3,3
2242,1900/01/01,4,3
2242,2033/01/01,1,4
2242,2033/01/01,2,4
2242,2033/01/01,3,4
2242,2033/01/01,4,4
2242,2039/01/01,1,3
2242,2039/01/01,2,3
2242,2039/01/01,3,3
2242,2039/01/01,4,3
2242,2040/01/01,1,4
2242,2040/01/01,2,4
2242,2040/01/01,3,4
2242,2040/01/01,4,4
2243,1900/01/01,1,1
2243,1900/01/01,2,1
2243,1900/01/01,3,1
2243,1900/01/01,4,1
2244,1900/01/01,1,1
2244,1900/01/01,2,1
2244,1900/01/01,3,1
2244,1900/01/01,4,1
1841,1900/01/01,1,0
1841,1900/01/01,2,0
1841,1900/01/01,3,0
1841,1900/01/01,4,0
2245,1900/01/01,1,1
2245,1900/01/01,2,1
2245,1900/01/01,3,1
2245,1900/01/01,4,1
2246,1900/01/01,1,1
2246,1900/01/01,2,1
2246,1900/01/01,3,1
2246,1900/01/01,4,1
2246,2040/01/01,1,0
2246,2040/01/01,2,0
2246,2040/01/01,3,0
2246,2040/01/01,4,0
2247,1900/01/01,1,1
2247,1900/01/01,2,1
2247,1900/01/01,3,1
2247,1900/01/01,4,1
2247,2031/01/01,1,0
2247,2031/01/01,2,0
2247,2031/01/01,3,0
2247,2031/01/01,4,0
2247,2032/01/01,1,1
2247,2032/01/01,2,1
2247,2032/01/01,3,1
2247,2032/01/01,4,1
2247,2033/01/01,1,0
2247,2033/01/01,2,0
2247,2033/01/01,3,0
2247,2033/01/01,4,0
2247,2037/01/01,1,1
2247,2037/01/01,2,1
2247,2037/01/01,3,1
2247,2037/01/01,4,1
2248,1900/01/01,1,0
2248,1900/01/01,2,0
2248,1900/01/01,3,0
2248,1900/01/01,4,0
2248,2039/01/01,1,1
2248,2039/01/01,2,1
2248,2039/01/01,3,1
2248,2039/01/01,4,1
2249,1900/01/01,1,0
2249,1900/01/01,2,0
2249,1900/01/01,3,0
2249,1900/01/01,4,0
2250,1900/01/01,1,0
2250,1900/01/01,2,0
2250,1900/01/01,3,0
2250,1900/01/01,4,0
2250,2031/01/01,1,1
2250,2031/01/01,2,1
2250,2031/01/01,3,1
2250,2031/01/01,4,1
2250,2032/01/01,1,0
2250,2032/01/01,2,0
2250,2032/01/01,3,0
2250,2032/01/01,4,0
2250,2033/01/01,1,1
2250,2033/01/01,2,1
2250,2033/01/01,3,1
2250,2033/01/01,4,1
2250,2037/01/01,1,0
2250,2037/01/01,2,0
2250,2037/01/01,3,0
2250,2037/01/01,4,0
283,1900/01/01,1,0
283,1900/01/01,2,0
283,1900/01/01,3,0
283,1900/01/01,4,0
283,2030/01/01,1,1
283,2030/01/01,2,1
283,2030/01/01,3,1
283,2030/01/01,4,1
283,2031/01/01,1,0
283,2031/01/01,2,0
283,2031/01/01,3,0
283,2031/01/01,4,0
2251,1900/01/01,1,1
2251,1900/01/01,2,1
2251,1900/01/01,3,1
2251,1900/01/01,4,1
2252,1900/01/01,1,1
2252,1900/01/01,2,1
2252,1900/01/01,3,1
2252,1900/01/01,4,1
2252,2038/01/01,1,0
2252,2038/01/01,2,0
2252,2038/01/01,3,0
2252,2038/01/01,4,0
2253,1900/01/01,1,1
2253,1900/01/01,2,1
2253,1900/01/01,3,1
2253,1900/01/01,4,1
2254,1900/01/01,1,1
2254,1900/01/01,2,1
2254,1900/01/01,3,1
2254,1900/01/01,4,1
2254,2030/01/01,1,0
2254,2030/01/01,2,0
2254,2030/01/01,3,0
2254,2030/01/01,4,0
2255,1900/01/01,1,1
2255,1900/01/01,2,1
2255,1900/01/01,3,1
2255,1900/01/01,4,1
2255,2030/01/01,1,0
2255,2030/01/01,2,0
2255,2030/01/01,3,0
2255,2030/01/01,4,0
2256,1900/01/01,1,1
2256,1900/01/01,2,1
2256,1900/01/01,3,1
2256,1900/01/01,4,1
2256,2030/01/01,1,0
2256,2030/01/01,2,0
2256,2030/01/01,3,0
2256,2030/01/01,4,0
2257,1900/01/01,1,1
2257,1900/01/01,2,1
2257,1900/01/01,3,1
2257,1900/01/01,4,1
2257,2030/01/01,1,0
2257,2030/01/01,2,0
2257,2030/01/01,3,0
2257,2030/01/01,4,0
2258,1900/01/01,1,0
2258,1900/01/01,2,0
2258,1900/01/01,3,0
2258,1900/01/01,4,0
2259,1900/01/01,1,0
2259,1900/01/01,2,0
2259,1900/01/01,3,0
2259,1900/01/01,4,0
157,1900/01/01,1,1
157,1900/01/01,2,1
157,1900/01/01,3,1
157,1900/01/01,4,1
2260,1900/01/01,1,0
2260,1900/01/01,2,0
2260,1900/01/01,3,0
2260,1900/01/01,4,0
2260,2031/01/01,1,1
2260,2031/01/01,2,1
2260,2031/01/01,3,1
2260,2031/01/01,4,1
2261,1900/01/01,1,1
2261,1900/01/01,2,1
2261,1900/01/01,3,1
2261,1900/01/01,4,1
2262,1900/01/01,1,0
2262,1900/01/01,2,0
2262,1900/01/01,3,0
2262,1900/01/01,4,0
2263,1900/01/01,1,0
2263,1900/01/01,2,0
2263,1900/01/01,3,0
2263,1900/01/01,4,0
2264,1900/01/01,1,0
2264,1900/01/01,2,0
2264,1900/01/01,3,0
2264,1900/01/01,4,0
2265,1900/01/01,1,0
2265,1900/01/01,2,0
2265,1900/01/01,3,0
2265,1900/01/01,4,0
2266,1900/01/01,1,0
2266,1900/01/01,2,0
2266,1900/01/01,3,0
2266,1900/01/01,4,0
2267,1900/01/01,1,0
2267,1900/01/01,2,0
2267,1900/01/01,3,0
2267,1900/01/01,4,0
2268,1900/01/01,1,0
2268,1900/01/01,2,0
2268,1900/01/01,3,0
2268,1900/01/01,4,0
2269,1900/01/01,1,0
2269,1900/01/01,2,0
2269,1900/01/01,3,0
2269,1900/01/01,4,0
2270,1900/01/01,1,0
2270,1900/01/01,2,0
2270,1900/01/01,3,0
2270,1900/01/01,4,0
2271,1900/01/01,1,0
2271,1900/01/01,2,0
2271,1900/01/01,3,0
2271,1900/01/01,4,0
2272,1900/01/01,1,0
2272,1900/01/01,2,0
2272,1900/01/01,3,0
2272,1900/01/01,4,0
2273,1900/01/01,1,0
2273,1900/01/01,2,0
2273,1900/01/01,3,0
2273,1900/01/01,4,0
2274,1900/01/01,1,0
2274,1900/01/01,2,0
2274,1900/01/01,3,0
2274,1900/01/01,4,0
2275,1900/01/01,1,0
2275,1900/01/01,2,0
2275,1900/01/01,3,0
2275,1900/01/01,4,0
2276,1900/01/01,1,0
2276,1900/01/01,2,0
2276,1900/01/01,3,0
2276,1900/01/01,4,0
2277,1900/01/01,1,0
2277,1900/01/01,2,0
2277,1900/01/01,3,0
2277,1900/01/01,4,0
2278,1900/01/01,1,0
2278,1900/01/01,2,0
2278,1900/01/01,3,0
2278,1900/01/01,4,0
2279,1900/01/01,1,0
2279,1900/01/01,2,0
2279,1900/01/01,3,0
2279,1900/01/01,4,0
2280,1900/01/01,1,0
2280,1900/01/01,2,0
2280,1900/01/01,3,0
2280,1900/01/01,4,0
2281,1900/01/01,1,0
2281,1900/01/01,2,0
2281,1900/01/01,3,0
2281,1900/01/01,4,0
2282,1900/01/01,1,0
2282,1900/01/01,2,0
2282,1900/01/01,3,0
2282,1900/01/01,4,0
2283,1900/01/01,1,1
2283,1900/01/01,2,1
2283,1900/01/01,3,1
2283,1900/01/01,4,1
2284,1900/01/01,1,0
2284,1900/01/01,2,0
2284,1900/01/01,3,0
2284,1900/01/01,4,0
2285,1900/01/01,1,0
2285,1900/01/01,2,0
2285,1900/01/01,3,0
2285,1900/01/01,4,0
158,1900/01/01,1,1
158,1900/01/01,2,1
158,1900/01/01,3,1
158,1900/01/01,4,1
2286,1900/01/01,1,0
2286,1900/01/01,2,0
2286,1900/01/01,3,0
2286,1900/01/01,4,0
2287,1900/01/01,1,0
2287,1900/01/01,2,0
2287,1900/01/01,3,0
2287,1900/01/01,4,0
2288,1900/01/01,1,0
2288,1900/01/01,2,0
2288,1900/01/01,3,0
2288,1900/01/01,4,0
2289,1900/01/01,1,0
2289,1900/01/01,2,0
2289,1900/01/01,3,0
2289,1900/01/01,4,0
2290,1900/01/01,1,0
2290,1900/01/01,2,0
2290,1900/01/01,3,0
2290,1900/01/01,4,0
2291,1900/01/01,1,0
2291,1900/01/01,2,0
2291,1900/01/01,3,0
2291,1900/01/01,4,0
2292,1900/01/01,1,0
2292,1900/01/01,2,0
2292,1900/01/01,3,0
2292,1900/01/01,4,0
2293,1900/01/01,1,0
2293,1900/01/01,2,0
2293,1900/01/01,3,0
2293,1900/01/01,4,0
2294,1900/01/01,1,0
2294,1900/01/01,2,0
2294,1900/01/01,3,0
2294,1900/01/01,4,0
2295,1900/01/01,1,0
2295,1900/01/01,2,0
2295,1900/01/01,3,0
2295,1900/01/01,4,0
2296,1900/01/01,1,0
2296,1900/01/01,2,0
2296,1900/01/01,3,0
2296,1900/01/01,4,0
2297,1900/01/01,1,0
2297,1900/01/01,2,0
2297,1900/01/01,3,0
2297,1900/01/01,4,0
2298,1900/01/01,1,0
2298,1900/01/01,2,0
2298,1900/01/01,3,0
2298,1900/01/01,4,0
2299,1900/01/01,1,0
2299,1900/01/01,2,0
2299,1900/01/01,3,0
2299,1900/01/01,4,0
2300,1900/01/01,1,0
2300,1900/01/01,2,0
2300,1900/01/01,3,0
2300,1900/01/01,4,0
2301,1900/01/01,1,0
2301,1900/01/01,2,0
2301,1900/01/01,3,0
2301,1900/01/01,4,0
2302,1900/01/01,1,0
2302,1900/01/01,2,0
2302,1900/01/01,3,0
2302,1900/01/01,4,0
2303,1900/01/01,1,0
2303,1900/01/01,2,0
2303,1900/01/01,3,0
2303,1900/01/01,4,0
2304,1900/01/01,1,0
2304,1900/01/01,2,0
2304,1900/01/01,3,0
2304,1900/01/01,4,0
2305,1900/01/01,1,0
2305,1900/01/01,2,0
2305,1900/01/01,3,0
