$version=1
!Code,Name,System,Area,Zone,ControlType,BaseVoltage,FlagLoadShedding,FlagMonitored
12336,E.MARTCER013,3,998,,0,13.8,0,0
12338,QUIXADSIN013,3,998,,1,13.8,0,0
12339,ACU3--SIN013,3,998,,1,13.8,0,0
12340,MRDNOVSIN013,3,998,,1,13.8,0,0
12404,PAF2A1-BA138,3,998,,0,138,0,0
12405,PAF2A2-BA138,3,998,,0,138,0,0
12407,PAF2B1-BA138,3,998,,0,138,0,0
12501,CNOVO2-PI500,3,998,,0,500,0,0
12505,PROSP3UTE013,3,998,,1,13.8,0,0
12513,CVWENEUTE013,3,998,,1,13.8,0,0
12529,BESPER-MA069,3,998,,0,69,0,0
12546,EXTRE2-RN230,3,998,,0,230,0,0
12602,JABOAT-PE069,3,998,,0,69,0,0
12699,JPSII--PB069,3,998,,0,69,0,0
12759,PRTCEM-CE500,3,998,,0,500,0,0
12901,PARNAI-PI500,3,998,,0,500,0,0
12902,ACARA3-CE500,3,998,,0,500,0,0
12903,PARNAI-PI230,3,998,,0,230,0,0
12904,PARNAI-PI138,3,998,,0,138,0,0
12905,TIANG2-CE500,3,998,,0,500,0,0
12907,ACARA3-CE230,3,998,,0,230,0,0
12911,PARNAICER013,3,998,,0,13.8,0,0
12912,TIANG2-CE230,3,998,,0,230,0,0
12913,JAGUA2CER013,3,998,,0,13.8,0,0
12980,CRTEUSSIN013,3,998,,1,13.8,0,0
12998,JPSII--PB500,3,998,,0,500,0,0
12999,JPSII--PB230,3,998,,0,230,0,0
13001,SALOBO-PA230,4,112,,0,230,0,0
13002,MOP----PA230,4,998,,0,230,0,0
13003,MARA4GUTE013,4,998,,1,13.8,0,0
13004,SOSSEG-PA230,4,112,,0,230,0,0
13005,ALTAM2-PA000,4,998,,0,999,0,0
13006,ALTAM2-PA013,4,998,,0,13.8,0,0
13007,MARA4VUTE013,4,998,,1,13.8,0,0
13008,MARA5GUTE013,4,998,,1,13.8,0,0
13009,MARA5VUTE013,4,998,,1,13.8,0,0
13010,INTEGR-PA500,4,998,,0,500,0,0
13011,XINGUA-PA230,300,998,,0,230,0,0
13012,MARAB3-PA000,4,998,,0,999,0,0
13013,MARAB3-PA013,4,998,,0,13.8,0,0
13014,TAPAJ2-PA230,4,998,,0,230,0,0
13015,TAPAJO-PA138,4,110,,0,138,0,0
13016,MARA3GUTE013,4,998,,1,13.8,0,0
13017,TUCURU-PA013,4,998,,0,13.8,0,0
13018,TAPAJ2-PA138,4,998,,0,138,0,0
13020,CHAPAD-MA230,4,998,,0,230,0,0
13021,P.ITAQ-MA230,4,998,,0,230,0,0
13022,MARA3VUTE013,4,998,,1,13.8,0,0
13023,TOMEAC-PA230,4,998,,0,230,0,0
13024,TOMEA1-PA000,4,998,,0,999,0,0
13025,TOMEA2-PA000,4,998,,0,999,0,0
13026,TOMEA1-PA013,4,998,,0,13.8,0,0
13027,TOMEA2-PA013,4,998,,0,13.8,0,0
13029,N.VE.GUTE013,4,998,,1,13.8,0,0
13030,ALTAM3-PA000,4,998,,0,999,0,0
13031,ALTAM3-PA013,4,998,,0,13.8,0,0
13032,PARN4GUTE013,4,998,,1,13.8,0,0
13033,PARNAVUTE013,4,998,,1,13.8,0,0
13034,URUCUP-AP230,3,998,,0,230,0,0
13036,URUCUPUHE013,7,998,,1,13.8,0,0
13039,N.VE.VUTE013,4,998,,1,13.8,0,0
13040,REFRON-PA230,4,998,,0,230,0,0
13041,SLDAT1-MA000,4,998,,0,999,0,0
13042,SLDAT2-MA000,4,998,,0,999,0,0
13043,SLDAT3-MA000,4,998,,0,999,0,0
13044,SLDAT4-MA000,4,998,,0,999,0,0
13045,SLDAT1-MA013,4,998,,0,13.8,0,0
13046,SLDAT2-MA013,4,998,,0,13.8,0,0
13047,SLDAT3-MA013,4,998,,0,13.8,0,0
13048,SLDAT4-MA013,4,998,,0,13.8,0,0
13090,NTBARCUTE013,4,998,,1,13.8,0,0
13096,NTBARC-PA230,4,998,,0,230,0,0
13097,PRTP1GUTE013,4,998,,1,13.8,0,0
13098,PRTPEM-CE500,3,998,,0,500,0,0
13100,SLUIS4-MA500,4,998,,0,500,0,0
13101,SLUIS4-MA230,4,998,,0,230,0,0
13102,SLUIS4-MA069,4,998,,0,69,0,0
13103,BACABE-MA500,4,998,,0,500,0,0
13230,ENCRUZ-MA230,4,998,,0,230,0,0
13231,ENCRZ1-MA000,4,998,,0,999,0,0
13232,ENCRZ2-MA000,4,998,,0,999,0,0
13233,ENCRUZSIN013,3,998,,1,13.8,0,0
13234,CAXIASCER013,1,998,,0,13.8,0,0
13363,RUROPOSIN013,4,998,,1,13.8,0,0
13364,TAPAJOSIN013,4,998,,1,13.8,0,0
13410,G.NORT-MA230,4,998,,0,230,0,0
13411,GERAM1UTE013,4,998,,1,13.8,0,0
13412,GERAMIUTE013,4,998,,1,13.8,0,0
13413,GERAM2UTE013,4,998,,1,13.8,0,0
13414,N.OLI2UTE013,4,998,,1,13.8,0,0
13495,MIRAM3-PA000,4,998,,0,999,0,0
13499,PALMAS-TO138,4,998,,0,138,0,0
13500,PALMAS-TO230,4,998,,0,230,0,0
13501,JURUTI-PA230,7,998,,0,230,0,0
13502,XINGU--PA230,300,998,,0,230,0,0
13503,XINGU--PA013,300,998,,0,13.8,0,0
13504,XINGU--PA000,300,998,,0,999,0,0
13505,XINGU2-PA013,300,998,,0,13.8,0,0
13506,XINGU2-PA000,300,998,,0,999,0,0
13510,PALMSA-TO000,4,998,,0,999,0,0
13511,PALMSB-TO000,4,998,,0,999,0,0
13512,PALMSA-TO013,4,998,,0,13.8,0,0
13513,PALMSB-TO013,4,998,,0,13.8,0,0
13514,PALMSC-TO000,4,998,,0,999,0,0
13515,PALMSC-TO013,4,998,,0,13.8,0,0
13550,PARINT-AM230,7,998,,0,230,0,0
13797,TUCURI-PA000,4,998,,0,999,0,0
13800,TAPAJ1-PA000,4,998,,0,999,0,0
13801,TAPAJ2-PA000,4,998,,0,999,0,0
13802,TAPAJ1-PA013,4,998,,0,13.8,0,0
13803,TAPAJ2-PA013,4,998,,0,13.8,0,0
13804,JURUT1-PA000,4,998,,0,999,0,0
13805,JURUT2-PA000,4,998,,0,999,0,0
13806,JURUT1-PA013,4,998,,0,13.8,0,0
13807,JURUT2-PA013,4,998,,0,13.8,0,0
13810,RUROP3-PA000,4,998,,0,999,0,0
13811,RUROP3-PA013,4,998,,0,13.8,0,0
13995,MIRAM3-PA013,4,998,,0,13.8,0,0
14000,ORIXIM-PA230,7,998,,0,230,0,0
14002,ORIXI1-PA000,7,998,,0,999,0,0
14003,ORIXI1-PA013,7,998,,0,13.8,0,0
14004,ORIXI2-PA000,7,998,,0,999,0,0
14005,ORIXI2-PA013,7,998,,0,13.8,0,0
14102,MARITU-PA500,4,998,,0,500,0,0
14302,MARITU-PA230,4,998,,0,230,0,0
14303,MARIT4-PA013,4,998,,0,13.8,0,0
14304,MARIT4-PA000,4,998,,0,999,0,0
14305,MARIT5-PA013,4,998,,0,13.8,0,0
14306,MARIT5-PA000,4,998,,0,999,0,0
14307,MARIT6-PA013,4,998,,0,13.8,0,0
14308,MARIT7-PA000,4,998,,0,999,0,0
14311,MIRAM4-PA000,4,998,,0,999,0,0
14312,MIRAM4-PA013,4,998,,0,13.8,0,0
14400,ACAILA-MA230,3,998,,0,230,0,0
14401,ACAILA-MA069,4,998,,0,69,0,0
14450,D.ELI2-PA230,4,998,,0,230,0,0
14451,D.ELI2-PA069,4,998,,0,69,0,0
14480,S.LUZ3-MA500,4,998,,0,500,0,0
14481,S.LUZ3-MA230,3,998,,0,230,0,0
14483,S.LUZ3-MA138,4,998,,0,138,0,0
14484,VRF11 -MA500,4,998,,0,500,0,0
14485,VRF11 -MA034,4,998,,0,34.5,0,0
14921,SILVAN-GO500,1,80,,0,500,0,0
14965,MARIT1-PA000,4,998,,0,999,0,0
14966,MARIT2-PA000,4,998,,0,999,0,0
14968,MARIT1-PA013,4,998,,0,13.8,0,0
14969,MARIT2-PA013,4,998,,0,13.8,0,0
15029,BESPER-PI069,3,101,,0,69,0,0
15054,TERESA-PI013,3,101,,0,13.8,0,0
15055,TERESB-PI013,3,101,,0,13.8,0,0
15056,TERES2-PI069,3,101,,0,69,0,0
15100,TERES3-PI069,3,101,,0,69,0,0
15101,TABULE-PI138,3,101,,0,138,0,0
15115,SECPBT-PI138,3,101,,0,138,0,0
15117,SCPB2T-PI138,3,101,,0,138,0,0
15203,B.JESU-PI069,3,101,,0,69,0,0
15204,CHAPA1-PI069,3,101,,0,69,0,0
15205,GILBUE-PI069,3,101,,0,69,0,0
15230,CHAPA1-PI138,3,101,,0,138,0,0
15301,C.NETO-PI069,3,101,,0,69,0,0
15351,S.JOAO-PI069,3,101,,0,69,0,0
15510,CASTANPCH013,3,102,,1,13.8,0,0
15511,CASTAN-CE069,3,102,,0,69,0,0
16001,BFORM--RN069,3,103,,0,69,0,0
16002,BAFORMUTE013,3,103,,1,13.8,0,0
16004,C.NOV--RN013,3,103,,0,13.8,0,0
16005,ARMRIBPCH013,3,103,,1,13.8,0,0
16006,ARMRIB-RN069,3,103,,0,69,0,0
16013,CARAU2-RN069,3,103,,0,69,0,0
16146,S.CRUZ-RN013,3,103,,0,13.8,0,0
16400,PNA----RN069,3,103,,0,69,0,0
16401,POTIGT-RN069,3,103,,0,69,0,0
16402,POTI1-UTE013,3,103,,1,13.8,0,0
16403,POTI3-UTE013,3,103,,1,13.8,0,0
16501,CUREMAPCH013,3,104,,1,13.8,0,0
16502,GIASA2UTE013,3,104,,1,13.8,0,0
16503,JAPUNGUTE013,3,104,,1,13.8,0,0
16504,MONALEUTE013,3,104,,1,13.8,0,0
16506,FIAT---PB069,3,104,,0,69,0,0
16645,PILOS3-PB069,3,104,,0,69,0,0
17001,ANGELI-PE013,3,105,,0,13.8,0,0
17002,B.NOME-PE013,3,105,,0,13.8,0,0
17003,VALVERPCH013,3,998,,1,13.8,0,0
17004,PEDFURPCH013,3,998,,1,13.8,0,0
17005,MANOPLPCH013,3,998,,1,13.8,0,0
17006,S.JOSEUTE013,3,998,,1,13.8,0,0
17007,ARCVER-PE069,3,105,,0,69,0,0
17008,IPOJUCUTE013,3,998,,1,13.8,0,0
17009,TRAPICUTE013,3,998,,1,13.8,0,0
17010,UNIINDUTE013,3,998,,1,13.8,0,0
17011,ZIHUATUTE013,3,998,,1,13.8,0,0
17012,ALCNACUTE013,3,998,,1,13.8,0,0
17013,PAMESAUTE013,3,998,,1,13.8,0,0
17014,PIRAPAUTE013,3,998,,1,13.8,0,0
17015,STATERUTE013,3,998,,1,13.8,0,0
17016,ITAENGUTE013,3,998,,1,13.8,0,0
17017,ASJABR-PE069,3,105,,0,69,0,0
17018,ASJABRUTE013,3,105,,1,13.8,0,0
17105,JUAZE2-PE069,3,105,,0,69,0,0
17230,CHAPA1-PE138,3,105,,0,138,0,0
17442,SSCAI2-RS138,2,83,,0,138,0,0
17447,MTNORT-PE069,3,105,,0,69,0,0
17501,MACEII-AL069,3,106,,0,69,0,0
17502,ARAPI3-AL069,3,106,,0,69,0,0
17503,SLQUIT-AL069,3,106,,0,69,0,0
17504,ABX----AL069,3,106,,0,69,0,0
17505,GUSPAIPCH013,3,998,,1,13.8,0,0
17506,SERGRAUTE013,3,998,,1,13.8,0,0
17507,BENBIOUTE013,3,998,,1,13.8,0,0
17508,BIOFLEUTE013,3,998,,1,13.8,0,0
17509,JITITUUTE013,3,998,,1,13.8,0,0
17510,SINIMBUTE013,3,998,,1,13.8,0,0
17511,CORURIUTE013,3,998,,1,13.8,0,0
17512,MARITUUTE013,3,998,,1,13.8,0,0
18001,CAMLINUTE013,3,107,,1,13.8,0,0
18002,IOLLEIUTE013,3,107,,1,13.8,0,0
18003,SJPINHUTE013,3,107,,1,13.8,0,0
18004,TAQUARUTE013,3,107,,1,13.8,0,0
18007,NSGLO2-SE069,3,107,,0,69,0,0
18501,PREGULPCH013,3,108,,1,13.8,0,0
18502,AFEMEAPCH013,3,108,,1,13.8,0,0
18503,ITABN3-BA138,3,108,,0,138,0,0
18504,OLINDI-BA013,3,108,,0,13.8,0,0
18506,COLIN2PCH013,3,108,,1,13.8,0,0
18507,COLIN1PCH013,3,108,,1,13.8,0,0
18508,SYKUE-UTE013,3,108,,1,13.8,0,0
18509,CDLIXAPCH013,3,108,,1,13.8,0,0
18510,RGRAN2-BA138,3,108,,0,138,0,0
18512,AGROV1UTE013,3,108,,1,13.8,0,0
18513,AGROV2UTE013,3,108,,1,13.8,0,0
18514,SITGRAPCH013,3,108,,1,13.8,0,0
18515,CANDENPCH013,3,108,,1,13.8,0,0
18516,BRTRNAPCH013,4,108,,1,13.8,0,0
18517,PIABNHPCH013,4,108,,1,13.8,0,0
18518,SIRIVEPCH013,4,108,,1,13.8,0,0
18519,SUCURIPCH013,4,108,,1,13.8,0,0
18520,TAPUIAPCH013,4,108,,1,13.8,0,0
18521,PEDRA-PCH013,3,108,,1,13.8,0,0
18522,FUNIL-PCH013 013kV-2,3,108,,1,13.8,0,0
18523,BOASORPCH013,4,108,,1,13.8,0,0
18524,PORTOF-BA138,3,108,,0,138,0,0
18525,PORTOFPCH013,4,108,,1,13.8,0,0
18526,RIACHO-BA138,3,108,,0,138,0,0
18527,RIACHOPCH013,4,108,,1,13.8,0,0
18528,LAGOAG-BA138,3,108,,0,138,0,0
18529,LAGOAGPCH013,4,108,,1,13.8,0,0
18530,RGRAN1-BA138,3,108,,0,138,0,0
18531,GALVANUTE013,3,108,,1,13.8,0,0
18532,BOASOR-BA138,3,108,,0,138,0,0
18533,CANARIUTE013,3,108,,1,13.8,0,0
18534,JUL12VPCH013,3,108,,1,13.8,0,0
18535,DOIDO-PCH013,4,108,,1,13.8,0,0
18536,PITUACUFV013,3,108,,1,13.8,0,0
18537,SUZMUCUTE013,3,108,,1,13.8,0,0
18538,SALVADUTE013,3,108,,1,13.8,0,0
18552,ZEBU---BA013,3,108,,0,13.8,0,0
18553,BRUMAD-BA138,3,108,,0,138,0,0
18554,ITAMAR-BA138,3,108,,0,138,0,0
18555,GARFIC-BA138,3,108,,0,138,0,0
18556,PANAMB-BA138,3,108,,0,138,0,0
18558,SMARCE-BA138,3,108,,0,138,0,0
18560,COACEI-BA138,3,108,,0,138,0,0
18562,COACII-BA138,3,108,,0,138,0,0
18564,M.NETO-BA230,3,108,,0,230,0,0
18565,GARGAN-BA138,3,108,,0,138,0,0
18567,FORMOS-BA138,3,108,,0,138,0,0
18568,GARG2A-BA138,3,108,,0,138,0,0
18570,DIANOP-BA138,3,108,,0,138,0,0
18586,JUAZE3-BA069,3,108,,0,69,0,0
18596,BARRA2-BA138,3,108,,0,138,0,0
18600,ITAPEB-BA138,3,108,,0,138,0,0
18601,CAMACA-BA138,3,108,,0,138,0,0
18602,P.ASTE-BA138,3,108,,0,138,0,0
18603,D. MEI-BA138,3,108,,0,138,0,0
18604,EKA----BA230,3,117,,0,230,0,0
18612,POCOE3-BA230,3,108,,0,230,0,0
18628,DPS----BA138,3,108,,0,138,0,0
18629,DTC----BA138,3,108,,0,138,0,0
18630,PORSEG-BA138,3,108,,0,138,0,0
18636,TRANCO-BA138,3,108,,0,138,0,0
18640,RBRANC-BA138,3,108,,0,138,0,0
18641,RPEDRA-BA138,3,108,,0,138,0,0
18642,CICERR-BA138,3,108,,0,138,0,0
18643,MVERDE-BA138,3,108,,0,138,0,0
18644,LEMAGA-BA138,3,108,,0,138,0,0
18645,BAREI3-BA138,3,108,,0,138,0,0
18751,S.LUZIPCH013,3,108,,1,13.8,0,0
18752,S.LUZI-BA138,3,108,,0,138,0,0
18761,ALAGO2-BA069,3,108,,0,69,0,0
18763,FSANT3-BA069,3,108,,0,69,0,0
18764,ITABU1-BA138,3,108,,0,138,0,0
18765,ITABN2-BA138,3,108,,0,138,0,0
18766,RGRAN3-BA138,3,108,,0,138,0,0
18797,ALTO.F-BA138,3,108,,0,138,0,0
19002,CHAPAD-MA069,4,109,,0,69,0,0
19013,ENCRUZ-MA013,4,109,,0,13.8,0,0
19014,PAF4--SIN013,3,998,,1,13.8,0,0
19069,ENCRUZ-MA069,4,109,,0,69,0,0
19070,DINDCN-MA069,4,109,,0,69,0,0
19071,FICCHA-MA069,4,109,,0,69,0,0
19072,CHPAD2-MA069,4,109,,0,69,0,0
19074,PALEST-MA069,4,109,,0,69,0,0
19075,URBAPR-MA069,4,109,,0,69,0,0
19090,TERES--MA069,4,109,,0,69,0,0
19099,CAXIA2-MA230,4,109,,0,230,0,0
19110,CAXIA2-MA069,4,109,,0,69,0,0
19300,ACAIL--MA069,4,109,,0,69,0,0
19301,ITINGA-MA069,4,109,,0,69,0,0
19302,PIQUIA-MA069,4,109,,0,69,0,0
19310,ST.LUZ-MA138,4,109,,0,138,0,0
19314,VITORI-MA138,4,109,,0,138,0,0
19315,VFFIC1-MA000,4,109,,0,999,0,0
19316,VITORI-MA013,4,109,,0,13.8,0,0
19317,S.INES-MA138,4,109,,0,138,0,0
19318,VITORI-MA069,4,109,,0,69,0,0
19319,VFFIC2-MA000,4,109,,0,999,0,0
19320,VITOR2-MA013,4,109,,0,13.8,0,0
19322,BACAB1-MA069,4,109,,0,69,0,0
19501,XINGUA-PA138,300,110,,0,138,0,0
19507,R.VERM-PA138,4,110,,0,138,0,0
19508,ELDORA-PA138,4,110,,0,138,0,0
19509,MABFC1-PA230,4,110,,0,230,0,0
19510,MABFC2-PA230,4,110,,0,230,0,0
19511,MABCPA-PA230,4,110,,0,230,0,0
19512,MABCPA-PA000,4,110,,0,999,0,0
19513,MABCPA-PA013,4,110,,0,13.8,0,0
19514,MABCPA-PA138,4,110,,0,138,0,0
19515,MABCP2-PA138,4,110,,0,138,0,0
19516,ITACPA-PA138,4,110,,0,138,0,0
19519,SANTAN-PA138,4,110,,0,138,0,0
19520,SANTAN-PA230,4,998,,0,230,0,0
19521,BERTIM-PA138,4,110,,0,138,0,0
19522,ST-DEF-PA138,4,110,,0,138,0,0
19523,JURUTI-PA138,4,110,,0,138,0,0
19525,AGUA_A-PA138,4,110,,0,138,0,0
19529,CURU-A-PA138,4,110,,0,138,0,0
19534,CURUADUHE006,4,110,,1,6.9,0,0
19535,CURUAAUHE006,4,110,,1,6.9,0,0
19536,CURUABUHE006,4,110,,1,6.9,0,0
19537,CURUACUHE006,4,110,,1,6.9,0,0
19545,XINCPA-PA138,4,110,,0,138,0,0
19546,MOP----PA138,4,110,,0,138,0,0
19547,SPELAD-PA138,4,110,,0,138,0,0
19549,PARCPA-PA138,4,110,,0,138,0,0
19550,CANAA--PA138,4,110,,0,138,0,0
19561,DEROP1-PA138,4,110,,0,138,0,0
19564,NOPAP--PA138,4,110,,0,138,0,0
19566,BELTER-PA138,4,110,,0,138,0,0
19582,3MAIO-PCH013,4,110,,1,13.8,0,0
19586,CURUABPCH013,4,110,,1,13.8,0,0
19587,CURUAB-PA138,4,110,,0,138,0,0
19588,CASTSO-PA138,4,110,,0,138,0,0
19589,NOVPR1-PA138,4,110,,0,138,0,0
19658,RONDON-PA069,4,110,,0,69,0,0
19659,M.NOVA-PA069,4,110,,0,69,0,0
19660,D.ELIS-PA069,4,110,,0,69,0,0
19662,B.JESU-PA069,4,110,,0,69,0,0
19664,PPSA2--PA138,4,110,,0,138,0,0
19666,MARAJO-PA069,4,110,,0,69,0,0
19699,TOMEA2-PA138,4,110,,0,138,0,0
19751,S.MIGU-PA138,4,110,,0,138,0,0
19752,M.RIO--PA138,4,110,,0,138,0,0
19757,PARAGO-PA138,4,110,,0,138,0,0
19760,MARITU-PA069,4,110,,0,69,0,0
19762,TOMEAC-PA138,4,110,,0,138,0,0
19766,FLORAP-PA138,4,110,,0,138,0,0
19787,LARANJ-PA069,4,110,,0,69,0,0
19822,DERIV1-PA138,4,110,,0,138,0,0
19823,DERIV2-PA138,4,110,,0,138,0,0
19825,FICTAP-PA138,4,110,,0,138,0,0
19826,FICRUR-PA138,4,110,,0,138,0,0
19874,BRAZAU-PA138,4,110,,0,138,0,0
19877,BRAZAU-PA013,4,110,,0,13.8,0,0
19878,BRZCS1-PA013,4,110,,1,13.8,0,0
19879,BRZCS2-PA013,4,110,,1,13.8,0,0
20501,ISAMUIPCH013,4,998,,1,13.8,0,0
20502,PALMA5-TO138,4,998,,0,138,0,0
20504,S.JOAO-TO138,4,998,,0,138,0,0
20505,ALMAS--TO034,4,998,,0,34.5,0,0
20506,ALMAS--TO013,4,998,,1,13.8,0,0
20507,ANANAS-TO138,4,998,,0,138,0,0
20508,ANANAS-TO034,4,998,,0,34.5,0,0
20509,ANANAS-TO013,4,998,,0,13.8,0,0
20510,GURUP2-TO138,4,998,,0,138,0,0
20511,GURUP2-TO013,4,998,,0,13.8,0,0
20512,L.CONF-TO138,4,998,,0,138,0,0
20513,GRANOL-TO138,4,998,,0,138,0,0
20514,LUZIMA-TO138,4,998,,0,138,0,0
20515,LUZIMA-TO013,4,998,,0,13.8,0,0
20516,ARRAIA-TO138,4,998,,0,138,0,0
20517,SMIGUE-TO069,4,998,,0,69,0,0
20518,SMIGUE-TO034,4,998,,0,34.5,0,0
20519,ITAGUA-TO069,4,998,,0,69,0,0
20520,ITAGUA-TO013,4,998,,0,13.8,0,0
20521,AUGUST-TO069,4,998,,0,69,0,0
20522,AUGUST-TO034,4,998,,0,34.5,0,0
20523,AUGUST-TO013,4,998,,0,13.8,0,0
20524,ARAGUA-TO069,4,998,,0,69,0,0
20525,ARAGUA-TO034,4,998,,0,34.5,0,0
20530,TOCANT-TO069,4,998,,0,69,0,0
20531,TOCANT-TO034,4,998,,0,34.5,0,0
20532,TOCANT-TO013,4,998,,0,13.8,0,0
20533,XAMBIO-TO034,4,998,,0,34.5,0,0
20534,XAMBIO-TO013,4,998,,0,13.8,0,0
20535,AGUIAR-TO013,4,998,,0,13.8,0,0
20536,ARAGU1-TO034,4,998,,0,34.5,0,0
20537,ARAGU1-TO013,4,998,,0,13.8,0,0
20538,ARAGU2-TO013,4,998,,0,13.8,0,0
20539,ARAGU3-TO013,4,998,,0,13.8,0,0
20540,BIELAN-TO034,4,998,,0,34.5,0,0
20541,NOVAOL-TO034,4,998,,0,34.5,0,0
20542,NOVAOL-TO013,4,998,,0,13.8,0,0
20543,GUARA2-TO034,4,998,,0,34.5,0,0
20544,GUARA1-TO034,4,998,,0,34.5,0,0
20547,P.AFON-TO034,4,998,,0,34.5,0,0
20548,P.AFON-TO013,4,998,,0,13.8,0,0
20549,GUARA2-TO013,4,998,,0,13.8,0,0
20551,COLINA-TO034,4,998,,0,34.5,0,0
20552,COLINA-TO013,4,998,,0,13.8,0,0
20553,BUNGE--TO138,4,998,,0,138,0,0
20554,P.AFONUTE013,4,998,,1,13.8,0,0
20555,PALM2A-TO013,4,998,,0,13.8,0,0
20556,PALM2A-TO034,4,998,,0,34.5,0,0
20557,PALM2B-TO013,4,998,,0,13.8,0,0
20558,PALM3A-TO013,4,998,,0,13.8,0,0
20559,PALM4A-TO013,4,998,,0,13.8,0,0
20560,PALM4B-TO013,4,998,,0,13.8,0,0
20561,PALMA5-TO034,4,998,,0,34.5,0,0
20562,TAQUAR-TO013,4,998,,0,13.8,0,0
20563,PARAI2-TO034,4,998,,0,34.5,0,0
20564,PARAI1-TO034,4,998,,0,34.5,0,0
20565,PARAI1-TO013,4,998,,0,13.8,0,0
20566,P.NACI-TO069,4,998,,0,69,0,0
20567,P.NACI-TO034,4,998,,0,34.5,0,0
20568,P.NACI-TO013,4,998,,0,13.8,0,0
20570,N.ROSA-TO034,4,998,,0,34.5,0,0
20571,N.ROSA-TO013,4,998,,0,13.8,0,0
20573,CRISTA-TO034,4,998,,0,34.5,0,0
20574,CRISTA-TO013,4,998,,0,13.8,0,0
20575,L.CONF-TO034,4,998,,0,34.5,0,0
20576,L.CONF-TO013,4,998,,0,13.8,0,0
20577,MIRANO-TO034,4,998,,0,34.5,0,0
20578,MIRANO-TO013,4,998,,0,13.8,0,0
20579,S.JOAO-TO034,4,998,,0,34.5,0,0
20580,ISAMUI-TO069,4,998,,0,69,0,0
20581,P.ALTA-TO034,4,998,,0,34.5,0,0
20582,MCARMO-TO069,4,998,,0,69,0,0
20583,MCARMO-TO034,4,998,,0,34.5,0,0
20584,MCARMO-TO013,4,998,,0,13.8,0,0
20585,DIANOPPCH034,4,998,,1,34.5,0,0
20586,DIANOP-TO013,4,998,,0,13.8,0,0
20587,FIGUEI-TO013,4,998,,0,13.8,0,0
20588,ALVORA-TO034,4,998,,0,34.5,0,0
20589,ALVORA-TO013,4,998,,0,13.8,0,0
20590,GURUP1-TO069,4,998,,0,69,0,0
20591,GURUP1-TO034,4,998,,0,34.5,0,0
20592,GURUP1-TO013,4,998,,0,13.8,0,0
20593,FORMOS-TO069,4,998,,0,69,0,0
20594,FORMOS-TO034,4,998,,0,34.5,0,0
20595,FORMOS-TO013,4,998,,0,13.8,0,0
20596,COBRAP-TO069,4,998,,0,69,0,0
20597,COBRAP-TO013,4,998,,0,13.8,0,0
20598,ARRAIA-TO034,4,998,,0,34.5,0,0
20599,ITAFOS-TO013,4,998,,0,13.8,0,0
20601,BSAYAO-TO138,4,998,,0,138,0,0
20602,BSAYAO-TO034,4,998,,0,34.5,0,0
20603,PALM3B-TO013,4,998,,0,13.8,0,0
20604,CASEAR-TO138,4,998,,0,138,0,0
20605,CASEAR-TO034,4,998,,0,34.5,0,0
20610,COBRAP-TO034,4,998,,0,34.5,0,0
20611,CRISTA-TO138,4,998,,0,138,0,0
20612,LUZIND-TO138,4,998,,0,138,0,0
20613,LUZIND-TO013,4,998,,0,13.8,0,0
20614,SMAIO2UFV013,4,998,,1,13.8,0,0
20618,SERRAS-TO138,4,998,,0,138,0,0
20619,SERRAS-TO034,4,998,,0,34.5,0,0
20621,S.GERA-PA138,4,998,,0,138,0,0
20630,RCONCEPCH034,4,998,,1,34.5,0,0
20631,RCONCE-TO138,4,998,,0,138,0,0
20659,CMANGA-TO138,4,998,,0,138,0,0
20880,TP-PAR-TO138,4,998,,0,138,0,0
20881,PARANA-TO138,4,998,,0,138,0,0
20882,PARANA-TO034,4,998,,0,34.5,0,0
20883,MANUEL-TO138,4,998,,0,138,0,0
20884,AURAMN-TO138,4,998,,0,138,0,0
20885,ARAGU4TAP138,4,998,,0,138,0,0
20886,ARAGU4-TO138,4,998,,0,138,0,0
20887,ARAGU4-TO013,4,998,,0,13.8,0,0
20888,GURUP3-TO138,4,998,,0,138,0,0
20889,GURUP3-TO013,4,998,,0,13.8,0,0
20890,PKNEDY-TO138,4,998,,0,138,0,0
20891,PKNEDY-TO034,4,998,,0,34.5,0,0
20892,MANUELPCH034,4,998,,1,34.5,0,0
20894,S.GRLD-TO138,4,998,,0,138,0,0
20903,VOTORM-TO138,4,998,,0,138,0,0
20904,PARANA-TO013,4,998,,0,13.8,0,0
20905,ARAGUA-TO013,4,998,,0,13.8,0,0
20906,BSAYAO-TO013,4,998,,0,13.8,0,0
20907,PAFON--TO138,4,998,,0,138,0,0
20908,ALTAMI-TO138,4,998,,0,138,0,0
20909,TAGUA--TO138,4,998,,0,138,0,0
20910,TAGUA--TO034,4,998,,0,34.5,0,0
21001,ALBRAS-PA230,4,112,,0,230,0,0
21002,NORFI1-PB230,3,117,,0,230,0,0
21003,ELIZCI-PB230,3,117,,0,230,0,0
21004,CCP----PB230,3,117,,0,230,0,0
21005,ALUNOR-PA230,4,112,,0,230,0,0
21006,COTEM1-PE230,3,117,,0,230,0,0
21007,VALEPE-MA230,4,117,,0,230,0,0
21009,GLOBE--PA230,4,112,,0,230,0,0
21010,CONSPR-PA069,4,112,,0,69,0,0
21011,ACOVER-MA230,4,117,,0,230,0,0
21012,S11D---PA230,4,112,,0,230,0,0
21013,AIRLIQ-BA230,3,117,,0,230,0,0
