$version=1
!code,Date,block,Pp,Pi,Pz
160,2035/01/01,4,58.79,0,0
160,2036/01/01,1,60.31,0,0
160,2036/01/01,2,60.31,0,0
160,2036/01/01,3,60.31,0,0
160,2036/01/01,4,60.31,0,0
160,2037/01/01,1,61.88,0,0
160,2037/01/01,2,61.88,0,0
160,2037/01/01,3,61.88,0,0
160,2037/01/01,4,61.88,0,0
160,2038/01/01,1,63.49,0,0
160,2038/01/01,2,63.49,0,0
160,2038/01/01,3,63.49,0,0
160,2038/01/01,4,63.49,0,0
160,2039/01/01,1,65.14,0,0
160,2039/01/01,2,65.14,0,0
160,2039/01/01,3,65.14,0,0
160,2039/01/01,4,65.14,0,0
160,2040/01/01,1,66.84,0,0
160,2040/01/01,2,66.84,0,0
160,2040/01/01,3,66.84,0,0
160,2040/01/01,4,66.84,0,0
161,1900/01/01,1,4.3,0,0
161,1900/01/01,2,4.3,0,0
161,1900/01/01,3,4.3,0,0
161,1900/01/01,4,4.3,0,0
162,1900/01/01,1,15.97,0,0
162,1900/01/01,2,15.97,0,0
162,1900/01/01,3,15.97,0,0
162,1900/01/01,4,15.97,0,0
162,2030/01/01,1,16.38,0,0
162,2030/01/01,2,16.38,0,0
162,2030/01/01,3,16.38,0,0
162,2030/01/01,4,16.38,0,0
162,2031/01/01,1,16.81,0,0
162,2031/01/01,2,16.81,0,0
162,2031/01/01,3,16.81,0,0
162,2031/01/01,4,16.81,0,0
162,2032/01/01,1,17.25,0,0
162,2032/01/01,2,17.25,0,0
162,2032/01/01,3,17.25,0,0
162,2032/01/01,4,17.25,0,0
162,2033/01/01,1,17.69,0,0
162,2033/01/01,2,17.69,0,0
162,2033/01/01,3,17.69,0,0
162,2033/01/01,4,17.69,0,0
162,2034/01/01,1,18.15,0,0
162,2034/01/01,2,18.15,0,0
162,2034/01/01,3,18.15,0,0
162,2034/01/01,4,18.15,0,0
162,2035/01/01,1,18.63,0,0
162,2035/01/01,2,18.63,0,0
162,2035/01/01,3,18.63,0,0
162,2035/01/01,4,18.63,0,0
162,2036/01/01,1,19.11,0,0
162,2036/01/01,2,19.11,0,0
162,2036/01/01,3,19.11,0,0
162,2036/01/01,4,19.11,0,0
162,2037/01/01,1,19.61,0,0
162,2037/01/01,2,19.61,0,0
162,2037/01/01,3,19.61,0,0
162,2037/01/01,4,19.61,0,0
162,2038/01/01,1,20.12,0,0
162,2038/01/01,2,20.12,0,0
162,2038/01/01,3,20.12,0,0
162,2038/01/01,4,20.12,0,0
162,2039/01/01,1,20.64,0,0
162,2039/01/01,2,20.64,0,0
162,2039/01/01,3,20.64,0,0
162,2039/01/01,4,20.64,0,0
162,2040/01/01,1,21.18,0,0
162,2040/01/01,2,21.18,0,0
162,2040/01/01,3,21.18,0,0
162,2040/01/01,4,21.18,0,0
163,1900/01/01,1,9.173,0,0
163,1900/01/01,2,9.173,0,0
163,1900/01/01,3,9.173,0,0
163,1900/01/01,4,9.173,0,0
163,2030/01/01,1,9.412,0,0
163,2030/01/01,2,9.412,0,0
163,2030/01/01,3,9.412,0,0
163,2030/01/01,4,9.412,0,0
163,2031/01/01,1,9.656,0,0
163,2031/01/01,2,9.656,0,0
163,2031/01/01,3,9.656,0,0
163,2031/01/01,4,9.656,0,0
163,2032/01/01,1,9.907,0,0
163,2032/01/01,2,9.907,0,0
163,2032/01/01,3,9.907,0,0
163,2032/01/01,4,9.907,0,0
163,2033/01/01,1,10.16,0,0
163,2033/01/01,2,10.16,0,0
163,2033/01/01,3,10.16,0,0
163,2033/01/01,4,10.16,0,0
163,2034/01/01,1,10.43,0,0
163,2034/01/01,2,10.43,0,0
163,2034/01/01,3,10.43,0,0
163,2034/01/01,4,10.43,0,0
163,2035/01/01,1,10.7,0,0
163,2035/01/01,2,10.7,0,0
163,2035/01/01,3,10.7,0,0
163,2035/01/01,4,10.7,0,0
163,2036/01/01,1,10.98,0,0
163,2036/01/01,2,10.98,0,0
163,2036/01/01,3,10.98,0,0
163,2036/01/01,4,10.98,0,0
163,2037/01/01,1,11.26,0,0
163,2037/01/01,2,11.26,0,0
163,2037/01/01,3,11.26,0,0
163,2037/01/01,4,11.26,0,0
163,2038/01/01,1,11.56,0,0
163,2038/01/01,2,11.56,0,0
163,2038/01/01,3,11.56,0,0
163,2038/01/01,4,11.56,0,0
163,2039/01/01,1,11.86,0,0
163,2039/01/01,2,11.86,0,0
163,2039/01/01,3,11.86,0,0
163,2039/01/01,4,11.86,0,0
163,2040/01/01,1,12.17,0,0
163,2040/01/01,2,12.17,0,0
163,2040/01/01,3,12.17,0,0
163,2040/01/01,4,12.17,0,0
164,1900/01/01,1,322.9,0,0
164,1900/01/01,2,322.9,0,0
164,1900/01/01,3,322.9,0,0
164,1900/01/01,4,322.9,0,0
164,2030/01/01,1,331.3,0,0
164,2030/01/01,2,331.3,0,0
164,2030/01/01,3,331.3,0,0
164,2030/01/01,4,331.3,0,0
164,2031/01/01,1,339.9,0,0
164,2031/01/01,2,339.9,0,0
164,2031/01/01,3,339.9,0,0
164,2031/01/01,4,339.9,0,0
164,2032/01/01,1,348.7,0,0
164,2032/01/01,2,348.7,0,0
164,2032/01/01,3,348.7,0,0
164,2032/01/01,4,348.7,0,0
164,2033/01/01,1,357.8,0,0
164,2033/01/01,2,357.8,0,0
164,2033/01/01,3,357.8,0,0
164,2033/01/01,4,357.8,0,0
164,2034/01/01,1,367.1,0,0
164,2034/01/01,2,367.1,0,0
164,2034/01/01,3,367.1,0,0
164,2034/01/01,4,367.1,0,0
164,2035/01/01,1,376.6,0,0
164,2035/01/01,2,376.6,0,0
164,2035/01/01,3,376.6,0,0
164,2035/01/01,4,376.6,0,0
164,2036/01/01,1,386.4,0,0
164,2036/01/01,2,386.4,0,0
164,2036/01/01,3,386.4,0,0
164,2036/01/01,4,386.4,0,0
164,2037/01/01,1,396.5,0,0
164,2037/01/01,2,396.5,0,0
164,2037/01/01,3,396.5,0,0
164,2037/01/01,4,396.5,0,0
164,2038/01/01,1,406.8,0,0
164,2038/01/01,2,406.8,0,0
164,2038/01/01,3,406.8,0,0
164,2038/01/01,4,406.8,0,0
164,2039/01/01,1,417.4,0,0
164,2039/01/01,2,417.4,0,0
164,2039/01/01,3,417.4,0,0
164,2039/01/01,4,417.4,0,0
164,2040/01/01,1,428.2,0,0
164,2040/01/01,2,428.2,0,0
164,2040/01/01,3,428.2,0,0
164,2040/01/01,4,428.2,0,0
165,1900/01/01,1,349.5,0,0
165,1900/01/01,2,349.5,0,0
165,1900/01/01,3,349.5,0,0
165,1900/01/01,4,349.5,0,0
165,2030/01/01,1,358.6,0,0
165,2030/01/01,2,358.6,0,0
165,2030/01/01,3,358.6,0,0
165,2030/01/01,4,358.6,0,0
165,2031/01/01,1,367.9,0,0
165,2031/01/01,2,367.9,0,0
165,2031/01/01,3,367.9,0,0
165,2031/01/01,4,367.9,0,0
165,2032/01/01,1,377.5,0,0
165,2032/01/01,2,377.5,0,0
165,2032/01/01,3,377.5,0,0
165,2032/01/01,4,377.5,0,0
165,2033/01/01,1,387.3,0,0
165,2033/01/01,2,387.3,0,0
165,2033/01/01,3,387.3,0,0
165,2033/01/01,4,387.3,0,0
165,2034/01/01,1,397.3,0,0
165,2034/01/01,2,397.3,0,0
165,2034/01/01,3,397.3,0,0
165,2034/01/01,4,397.3,0,0
165,2035/01/01,1,407.7,0,0
165,2035/01/01,2,407.7,0,0
165,2035/01/01,3,407.7,0,0
165,2035/01/01,4,407.7,0,0
165,2036/01/01,1,418.3,0,0
165,2036/01/01,2,418.3,0,0
165,2036/01/01,3,418.3,0,0
165,2036/01/01,4,418.3,0,0
165,2037/01/01,1,429.1,0,0
165,2037/01/01,2,429.1,0,0
165,2037/01/01,3,429.1,0,0
165,2037/01/01,4,429.1,0,0
165,2038/01/01,1,440.3,0,0
165,2038/01/01,2,440.3,0,0
165,2038/01/01,3,440.3,0,0
165,2038/01/01,4,440.3,0,0
165,2039/01/01,1,451.8,0,0
165,2039/01/01,2,451.8,0,0
165,2039/01/01,3,451.8,0,0
165,2039/01/01,4,451.8,0,0
165,2040/01/01,1,463.5,0,0
165,2040/01/01,2,463.5,0,0
165,2040/01/01,3,463.5,0,0
165,2040/01/01,4,463.5,0,0
166,1900/01/01,1,679.9,0,0
166,1900/01/01,2,679.9,0,0
166,1900/01/01,3,679.9,0,0
166,1900/01/01,4,679.9,0,0
166,2030/01/01,1,697.6,0,0
166,2030/01/01,2,697.6,0,0
166,2030/01/01,3,697.6,0,0
166,2030/01/01,4,697.6,0,0
166,2031/01/01,1,715.8,0,0
166,2031/01/01,2,715.8,0,0
166,2031/01/01,3,715.8,0,0
166,2031/01/01,4,715.8,0,0
166,2032/01/01,1,734.4,0,0
166,2032/01/01,2,734.4,0,0
166,2032/01/01,3,734.4,0,0
166,2032/01/01,4,734.4,0,0
166,2033/01/01,1,753.5,0,0
166,2033/01/01,2,753.5,0,0
166,2033/01/01,3,753.5,0,0
166,2033/01/01,4,753.5,0,0
166,2034/01/01,1,773,0,0
166,2034/01/01,2,773,0,0
166,2034/01/01,3,773,0,0
166,2034/01/01,4,773,0,0
166,2035/01/01,1,793.1,0,0
166,2035/01/01,2,793.1,0,0
166,2035/01/01,3,793.1,0,0
166,2035/01/01,4,793.1,0,0
166,2036/01/01,1,813.8,0,0
166,2036/01/01,2,813.8,0,0
166,2036/01/01,3,813.8,0,0
166,2036/01/01,4,813.8,0,0
166,2037/01/01,1,834.9,0,0
166,2037/01/01,2,834.9,0,0
166,2037/01/01,3,834.9,0,0
166,2037/01/01,4,834.9,0,0
166,2038/01/01,1,856.6,0,0
166,2038/01/01,2,856.6,0,0
166,2038/01/01,3,856.6,0,0
166,2038/01/01,4,856.6,0,0
166,2039/01/01,1,878.9,0,0
166,2039/01/01,2,878.9,0,0
166,2039/01/01,3,878.9,0,0
166,2039/01/01,4,878.9,0,0
166,2040/01/01,1,901.8,0,0
166,2040/01/01,2,901.8,0,0
166,2040/01/01,3,901.8,0,0
166,2040/01/01,4,901.8,0,0
167,1900/01/01,1,220,0,0
167,1900/01/01,2,220,0,0
167,1900/01/01,3,220,0,0
167,1900/01/01,4,220,0,0
167,2030/01/01,1,225.8,0,0
167,2030/01/01,2,225.8,0,0
167,2030/01/01,3,225.8,0,0
167,2030/01/01,4,225.8,0,0
167,2031/01/01,1,231.6,0,0
167,2031/01/01,2,231.6,0,0
167,2031/01/01,3,231.6,0,0
167,2031/01/01,4,231.6,0,0
167,2032/01/01,1,237.7,0,0
167,2032/01/01,2,237.7,0,0
167,2032/01/01,3,237.7,0,0
167,2032/01/01,4,237.7,0,0
167,2033/01/01,1,243.8,0,0
167,2033/01/01,2,243.8,0,0
167,2033/01/01,3,243.8,0,0
167,2033/01/01,4,243.8,0,0
167,2034/01/01,1,250.2,0,0
167,2034/01/01,2,250.2,0,0
167,2034/01/01,3,250.2,0,0
167,2034/01/01,4,250.2,0,0
167,2035/01/01,1,256.7,0,0
167,2035/01/01,2,256.7,0,0
167,2035/01/01,3,256.7,0,0
167,2035/01/01,4,256.7,0,0
167,2036/01/01,1,263.4,0,0
167,2036/01/01,2,263.4,0,0
167,2036/01/01,3,263.4,0,0
167,2036/01/01,4,263.4,0,0
167,2037/01/01,1,270.2,0,0
167,2037/01/01,2,270.2,0,0
167,2037/01/01,3,270.2,0,0
167,2037/01/01,4,270.2,0,0
167,2038/01/01,1,277.2,0,0
167,2038/01/01,2,277.2,0,0
167,2038/01/01,3,277.2,0,0
167,2038/01/01,4,277.2,0,0
167,2039/01/01,1,284.4,0,0
167,2039/01/01,2,284.4,0,0
167,2039/01/01,3,284.4,0,0
167,2039/01/01,4,284.4,0,0
167,2040/01/01,1,291.8,0,0
167,2040/01/01,2,291.8,0,0
167,2040/01/01,3,291.8,0,0
167,2040/01/01,4,291.8,0,0
168,1900/01/01,1,543.1,0,0
168,1900/01/01,2,543.1,0,0
168,1900/01/01,3,543.1,0,0
168,1900/01/01,4,543.1,0,0
168,2030/01/01,1,557.3,0,0
168,2030/01/01,2,557.3,0,0
168,2030/01/01,3,557.3,0,0
168,2030/01/01,4,557.3,0,0
168,2031/01/01,1,571.8,0,0
168,2031/01/01,2,571.8,0,0
168,2031/01/01,3,571.8,0,0
168,2031/01/01,4,571.8,0,0
168,2032/01/01,1,586.6,0,0
168,2032/01/01,2,586.6,0,0
168,2032/01/01,3,586.6,0,0
168,2032/01/01,4,586.6,0,0
168,2033/01/01,1,601.9,0,0
168,2033/01/01,2,601.9,0,0
168,2033/01/01,3,601.9,0,0
168,2033/01/01,4,601.9,0,0
168,2034/01/01,1,617.5,0,0
168,2034/01/01,2,617.5,0,0
168,2034/01/01,3,617.5,0,0
168,2034/01/01,4,617.5,0,0
168,2035/01/01,1,633.6,0,0
168,2035/01/01,2,633.6,0,0
168,2035/01/01,3,633.6,0,0
168,2035/01/01,4,633.6,0,0
168,2036/01/01,1,650,0,0
168,2036/01/01,2,650,0,0
168,2036/01/01,3,650,0,0
168,2036/01/01,4,650,0,0
168,2037/01/01,1,666.9,0,0
168,2037/01/01,2,666.9,0,0
168,2037/01/01,3,666.9,0,0
168,2037/01/01,4,666.9,0,0
168,2038/01/01,1,684.3,0,0
168,2038/01/01,2,684.3,0,0
168,2038/01/01,3,684.3,0,0
168,2038/01/01,4,684.3,0,0
168,2039/01/01,1,702.1,0,0
168,2039/01/01,2,702.1,0,0
168,2039/01/01,3,702.1,0,0
168,2039/01/01,4,702.1,0,0
168,2040/01/01,1,720.3,0,0
168,2040/01/01,2,720.3,0,0
168,2040/01/01,3,720.3,0,0
168,2040/01/01,4,720.3,0,0
169,1900/01/01,1,195.3,0,0
169,1900/01/01,2,195.3,0,0
169,1900/01/01,3,195.3,0,0
169,1900/01/01,4,195.3,0,0
169,2030/01/01,1,200.4,0,0
169,2030/01/01,2,200.4,0,0
169,2030/01/01,3,200.4,0,0
169,2030/01/01,4,200.4,0,0
169,2031/01/01,1,205.6,0,0
169,2031/01/01,2,205.6,0,0
169,2031/01/01,3,205.6,0,0
169,2031/01/01,4,205.6,0,0
169,2032/01/01,1,210.9,0,0
169,2032/01/01,2,210.9,0,0
169,2032/01/01,3,210.9,0,0
169,2032/01/01,4,210.9,0,0
169,2033/01/01,1,216.4,0,0
169,2033/01/01,2,216.4,0,0
169,2033/01/01,3,216.4,0,0
169,2033/01/01,4,216.4,0,0
169,2034/01/01,1,222,0,0
169,2034/01/01,2,222,0,0
169,2034/01/01,3,222,0,0
169,2034/01/01,4,222,0,0
169,2035/01/01,1,227.8,0,0
169,2035/01/01,2,227.8,0,0
169,2035/01/01,3,227.8,0,0
169,2035/01/01,4,227.8,0,0
169,2036/01/01,1,233.7,0,0
169,2036/01/01,2,233.7,0,0
169,2036/01/01,3,233.7,0,0
169,2036/01/01,4,233.7,0,0
169,2037/01/01,1,239.8,0,0
169,2037/01/01,2,239.8,0,0
169,2037/01/01,3,239.8,0,0
169,2037/01/01,4,239.8,0,0
169,2038/01/01,1,246,0,0
169,2038/01/01,2,246,0,0
169,2038/01/01,3,246,0,0
169,2038/01/01,4,246,0,0
169,2039/01/01,1,252.4,0,0
169,2039/01/01,2,252.4,0,0
169,2039/01/01,3,252.4,0,0
169,2039/01/01,4,252.4,0,0
169,2040/01/01,1,259,0,0
169,2040/01/01,2,259,0,0
169,2040/01/01,3,259,0,0
169,2040/01/01,4,259,0,0
170,1900/01/01,1,109.3,0,0
170,1900/01/01,2,109.3,0,0
170,1900/01/01,3,109.3,0,0
170,1900/01/01,4,109.3,0,0
170,2030/01/01,1,112.1,0,0
170,2030/01/01,2,112.1,0,0
170,2030/01/01,3,112.1,0,0
170,2030/01/01,4,112.1,0,0
170,2031/01/01,1,115,0,0
170,2031/01/01,2,115,0,0
170,2031/01/01,3,115,0,0
170,2031/01/01,4,115,0,0
170,2032/01/01,1,118,0,0
170,2032/01/01,2,118,0,0
170,2032/01/01,3,118,0,0
170,2032/01/01,4,118,0,0
170,2033/01/01,1,121.1,0,0
170,2033/01/01,2,121.1,0,0
170,2033/01/01,3,121.1,0,0
170,2033/01/01,4,121.1,0,0
170,2034/01/01,1,124.2,0,0
170,2034/01/01,2,124.2,0,0
170,2034/01/01,3,124.2,0,0
170,2034/01/01,4,124.2,0,0
170,2035/01/01,1,127.5,0,0
170,2035/01/01,2,127.5,0,0
170,2035/01/01,3,127.5,0,0
170,2035/01/01,4,127.5,0,0
170,2036/01/01,1,130.8,0,0
170,2036/01/01,2,130.8,0,0
170,2036/01/01,3,130.8,0,0
170,2036/01/01,4,130.8,0,0
170,2037/01/01,1,134.2,0,0
170,2037/01/01,2,134.2,0,0
170,2037/01/01,3,134.2,0,0
170,2037/01/01,4,134.2,0,0
170,2038/01/01,1,137.7,0,0
170,2038/01/01,2,137.7,0,0
170,2038/01/01,3,137.7,0,0
170,2038/01/01,4,137.7,0,0
170,2039/01/01,1,141.3,0,0
170,2039/01/01,2,141.3,0,0
170,2039/01/01,3,141.3,0,0
170,2039/01/01,4,141.3,0,0
170,2040/01/01,1,144.9,0,0
170,2040/01/01,2,144.9,0,0
170,2040/01/01,3,144.9,0,0
170,2040/01/01,4,144.9,0,0
171,1900/01/01,1,119.7,0,0
171,1900/01/01,2,119.7,0,0
171,1900/01/01,3,119.7,0,0
171,1900/01/01,4,119.7,0,0
171,2030/01/01,1,122.8,0,0
171,2030/01/01,2,122.8,0,0
171,2030/01/01,3,122.8,0,0
171,2030/01/01,4,122.8,0,0
171,2031/01/01,1,126,0,0
171,2031/01/01,2,126,0,0
171,2031/01/01,3,126,0,0
171,2031/01/01,4,126,0,0
171,2032/01/01,1,129.3,0,0
171,2032/01/01,2,129.3,0,0
171,2032/01/01,3,129.3,0,0
171,2032/01/01,4,129.3,0,0
171,2033/01/01,1,132.7,0,0
171,2033/01/01,2,132.7,0,0
171,2033/01/01,3,132.7,0,0
171,2033/01/01,4,132.7,0,0
171,2034/01/01,1,136.1,0,0
171,2034/01/01,2,136.1,0,0
171,2034/01/01,3,136.1,0,0
171,2034/01/01,4,136.1,0,0
171,2035/01/01,1,139.6,0,0
171,2035/01/01,2,139.6,0,0
171,2035/01/01,3,139.6,0,0
171,2035/01/01,4,139.6,0,0
171,2036/01/01,1,143.3,0,0
171,2036/01/01,2,143.3,0,0
171,2036/01/01,3,143.3,0,0
171,2036/01/01,4,143.3,0,0
171,2037/01/01,1,147,0,0
171,2037/01/01,2,147,0,0
171,2037/01/01,3,147,0,0
171,2037/01/01,4,147,0,0
171,2038/01/01,1,150.8,0,0
171,2038/01/01,2,150.8,0,0
171,2038/01/01,3,150.8,0,0
171,2038/01/01,4,150.8,0,0
171,2039/01/01,1,154.7,0,0
171,2039/01/01,2,154.7,0,0
171,2039/01/01,3,154.7,0,0
171,2039/01/01,4,154.7,0,0
171,2040/01/01,1,158.8,0,0
171,2040/01/01,2,158.8,0,0
171,2040/01/01,3,158.8,0,0
171,2040/01/01,4,158.8,0,0
172,1900/01/01,1,34,0,0
172,1900/01/01,2,34,0,0
172,1900/01/01,3,34,0,0
172,1900/01/01,4,34,0,0
172,2030/01/01,1,35.01,0,0
172,2030/01/01,2,35.01,0,0
172,2030/01/01,3,35.01,0,0
172,2030/01/01,4,35.01,0,0
172,2031/01/01,1,36.06,0,0
172,2031/01/01,2,36.06,0,0
172,2031/01/01,3,36.06,0,0
172,2031/01/01,4,36.06,0,0
172,2032/01/01,1,37.13,0,0
172,2032/01/01,2,37.13,0,0
172,2032/01/01,3,37.13,0,0
172,2032/01/01,4,37.13,0,0
172,2033/01/01,1,38.24,0,0
172,2033/01/01,2,38.24,0,0
172,2033/01/01,3,38.24,0,0
172,2033/01/01,4,38.24,0,0
172,2034/01/01,1,39.38,0,0
172,2034/01/01,2,39.38,0,0
172,2034/01/01,3,39.38,0,0
172,2034/01/01,4,39.38,0,0
172,2035/01/01,1,40.56,0,0
172,2035/01/01,2,40.56,0,0
172,2035/01/01,3,40.56,0,0
172,2035/01/01,4,40.56,0,0
172,2036/01/01,1,41.77,0,0
172,2036/01/01,2,41.77,0,0
172,2036/01/01,3,41.77,0,0
172,2036/01/01,4,41.77,0,0
172,2037/01/01,1,43.01,0,0
172,2037/01/01,2,43.01,0,0
172,2037/01/01,3,43.01,0,0
172,2037/01/01,4,43.01,0,0
172,2038/01/01,1,44.3,0,0
172,2038/01/01,2,44.3,0,0
172,2038/01/01,3,44.3,0,0
172,2038/01/01,4,44.3,0,0
172,2039/01/01,1,45.62,0,0
172,2039/01/01,2,45.62,0,0
172,2039/01/01,3,45.62,0,0
172,2039/01/01,4,45.62,0,0
172,2040/01/01,1,46.98,0,0
172,2040/01/01,2,46.98,0,0
172,2040/01/01,3,46.98,0,0
172,2040/01/01,4,46.98,0,0
173,1900/01/01,1,14.89,0,0
173,1900/01/01,2,14.89,0,0
173,1900/01/01,3,14.89,0,0
173,1900/01/01,4,14.89,0,0
173,2030/01/01,1,15.11,0,0
173,2030/01/01,2,15.11,0,0
173,2030/01/01,3,15.11,0,0
173,2030/01/01,4,15.11,0,0
173,2031/01/01,1,15.33,0,0
173,2031/01/01,2,15.33,0,0
173,2031/01/01,3,15.33,0,0
173,2031/01/01,4,15.33,0,0
173,2032/01/01,1,15.56,0,0
173,2032/01/01,2,15.56,0,0
173,2032/01/01,3,15.56,0,0
173,2032/01/01,4,15.56,0,0
173,2033/01/01,1,15.79,0,0
173,2033/01/01,2,15.79,0,0
173,2033/01/01,3,15.79,0,0
173,2033/01/01,4,15.79,0,0
173,2034/01/01,1,16.02,0,0
173,2034/01/01,2,16.02,0,0
173,2034/01/01,3,16.02,0,0
173,2034/01/01,4,16.02,0,0
173,2035/01/01,1,16.26,0,0
173,2035/01/01,2,16.26,0,0
173,2035/01/01,3,16.26,0,0
173,2035/01/01,4,16.26,0,0
173,2036/01/01,1,16.5,0,0
173,2036/01/01,2,16.5,0,0
173,2036/01/01,3,16.5,0,0
173,2036/01/01,4,16.5,0,0
173,2037/01/01,1,16.74,0,0
173,2037/01/01,2,16.74,0,0
173,2037/01/01,3,16.74,0,0
173,2037/01/01,4,16.74,0,0
173,2038/01/01,1,16.99,0,0
173,2038/01/01,2,16.99,0,0
173,2038/01/01,3,16.99,0,0
173,2038/01/01,4,16.99,0,0
173,2039/01/01,1,17.24,0,0
173,2039/01/01,2,17.24,0,0
173,2039/01/01,3,17.24,0,0
173,2039/01/01,4,17.24,0,0
173,2040/01/01,1,17.49,0,0
173,2040/01/01,2,17.49,0,0
173,2040/01/01,3,17.49,0,0
173,2040/01/01,4,17.49,0,0
174,1900/01/01,1,10.85,0,0
174,1900/01/01,2,10.85,0,0
174,1900/01/01,3,10.85,0,0
174,1900/01/01,4,10.85,0,0
174,2030/01/01,1,10.88,0,0
174,2030/01/01,2,10.88,0,0
174,2030/01/01,3,10.88,0,0
174,2030/01/01,4,10.88,0,0
174,2031/01/01,1,10.9,0,0
174,2031/01/01,2,10.9,0,0
174,2031/01/01,3,10.9,0,0
174,2031/01/01,4,10.9,0,0
174,2032/01/01,1,10.93,0,0
174,2032/01/01,2,10.93,0,0
174,2032/01/01,3,10.93,0,0
174,2032/01/01,4,10.93,0,0
174,2033/01/01,1,10.96,0,0
174,2033/01/01,2,10.96,0,0
174,2033/01/01,3,10.96,0,0
174,2033/01/01,4,10.96,0,0
174,2034/01/01,1,10.98,0,0
174,2034/01/01,2,10.98,0,0
174,2034/01/01,3,10.98,0,0
174,2034/01/01,4,10.98,0,0
174,2035/01/01,1,11.01,0,0
174,2035/01/01,2,11.01,0,0
174,2035/01/01,3,11.01,0,0
174,2035/01/01,4,11.01,0,0
174,2036/01/01,1,11.03,0,0
174,2036/01/01,2,11.03,0,0
174,2036/01/01,3,11.03,0,0
174,2036/01/01,4,11.03,0,0
174,2037/01/01,1,11.06,0,0
174,2037/01/01,2,11.06,0,0
174,2037/01/01,3,11.06,0,0
174,2037/01/01,4,11.06,0,0
174,2038/01/01,1,11.08,0,0
174,2038/01/01,2,11.08,0,0
174,2038/01/01,3,11.08,0,0
174,2038/01/01,4,11.08,0,0
174,2039/01/01,1,11.11,0,0
174,2039/01/01,2,11.11,0,0
174,2039/01/01,3,11.11,0,0
174,2039/01/01,4,11.11,0,0
174,2040/01/01,1,11.14,0,0
174,2040/01/01,2,11.14,0,0
174,2040/01/01,3,11.14,0,0
174,2040/01/01,4,11.14,0,0
175,1900/01/01,1,29.47,0,0
175,1900/01/01,2,29.47,0,0
175,1900/01/01,3,29.47,0,0
175,1900/01/01,4,29.47,0,0
175,2030/01/01,1,30.35,0,0
175,2030/01/01,2,30.35,0,0
175,2030/01/01,3,30.35,0,0
175,2030/01/01,4,30.35,0,0
175,2031/01/01,1,31.26,0,0
175,2031/01/01,2,31.26,0,0
175,2031/01/01,3,31.26,0,0
175,2031/01/01,4,31.26,0,0
175,2032/01/01,1,32.19,0,0
175,2032/01/01,2,32.19,0,0
175,2032/01/01,3,32.19,0,0
175,2032/01/01,4,32.19,0,0
175,2033/01/01,1,33.15,0,0
175,2033/01/01,2,33.15,0,0
175,2033/01/01,3,33.15,0,0
175,2033/01/01,4,33.15,0,0
175,2034/01/01,1,34.14,0,0
175,2034/01/01,2,34.14,0,0
175,2034/01/01,3,34.14,0,0
175,2034/01/01,4,34.14,0,0
175,2035/01/01,1,35.16,0,0
175,2035/01/01,2,35.16,0,0
175,2035/01/01,3,35.16,0,0
175,2035/01/01,4,35.16,0,0
175,2036/01/01,1,36.21,0,0
175,2036/01/01,2,36.21,0,0
175,2036/01/01,3,36.21,0,0
175,2036/01/01,4,36.21,0,0
175,2037/01/01,1,37.29,0,0
175,2037/01/01,2,37.29,0,0
175,2037/01/01,3,37.29,0,0
175,2037/01/01,4,37.29,0,0
175,2038/01/01,1,38.4,0,0
175,2038/01/01,2,38.4,0,0
175,2038/01/01,3,38.4,0,0
175,2038/01/01,4,38.4,0,0
175,2039/01/01,1,39.55,0,0
175,2039/01/01,2,39.55,0,0
175,2039/01/01,3,39.55,0,0
175,2039/01/01,4,39.55,0,0
175,2040/01/01,1,40.73,0,0
175,2040/01/01,2,40.73,0,0
175,2040/01/01,3,40.73,0,0
175,2040/01/01,4,40.73,0,0
176,1900/01/01,1,49,0,0
176,1900/01/01,2,49,0,0
176,1900/01/01,3,49,0,0
176,1900/01/01,4,49,0,0
176,2030/01/01,1,50.46,0,0
176,2030/01/01,2,50.46,0,0
176,2030/01/01,3,50.46,0,0
176,2030/01/01,4,50.46,0,0
176,2031/01/01,1,51.97,0,0
176,2031/01/01,2,51.97,0,0
176,2031/01/01,3,51.97,0,0
176,2031/01/01,4,51.97,0,0
176,2032/01/01,1,53.52,0,0
176,2032/01/01,2,53.52,0,0
176,2032/01/01,3,53.52,0,0
176,2032/01/01,4,53.52,0,0
176,2033/01/01,1,55.12,0,0
176,2033/01/01,2,55.12,0,0
176,2033/01/01,3,55.12,0,0
176,2033/01/01,4,55.12,0,0
176,2034/01/01,1,56.77,0,0
176,2034/01/01,2,56.77,0,0
176,2034/01/01,3,56.77,0,0
176,2034/01/01,4,56.77,0,0
176,2035/01/01,1,58.46,0,0
176,2035/01/01,2,58.46,0,0
176,2035/01/01,3,58.46,0,0
176,2035/01/01,4,58.46,0,0
176,2036/01/01,1,60.2,0,0
176,2036/01/01,2,60.2,0,0
176,2036/01/01,3,60.2,0,0
176,2036/01/01,4,60.2,0,0
176,2037/01/01,1,62,0,0
176,2037/01/01,2,62,0,0
176,2037/01/01,3,62,0,0
176,2037/01/01,4,62,0,0
176,2038/01/01,1,63.85,0,0
176,2038/01/01,2,63.85,0,0
176,2038/01/01,3,63.85,0,0
176,2038/01/01,4,63.85,0,0
176,2039/01/01,1,65.76,0,0
176,2039/01/01,2,65.76,0,0
176,2039/01/01,3,65.76,0,0
176,2039/01/01,4,65.76,0,0
