$version=1
!code,Date,block,Phase
12033,1900/01/01,3,0
12033,1900/01/01,4,0
12034,1900/01/01,1,0
12034,1900/01/01,2,0
12034,1900/01/01,3,0
12034,1900/01/01,4,0
12035,1900/01/01,1,0
12035,1900/01/01,2,0
12035,1900/01/01,3,0
12035,1900/01/01,4,0
12036,1900/01/01,1,0
12036,1900/01/01,2,0
12036,1900/01/01,3,0
12036,1900/01/01,4,0
12037,1900/01/01,1,0
12037,1900/01/01,2,0
12037,1900/01/01,3,0
12037,1900/01/01,4,0
12038,1900/01/01,1,0
12038,1900/01/01,2,0
12038,1900/01/01,3,0
12038,1900/01/01,4,0
12039,1900/01/01,1,0
12039,1900/01/01,2,0
12039,1900/01/01,3,0
12039,1900/01/01,4,0
12040,1900/01/01,1,0
12040,1900/01/01,2,0
12040,1900/01/01,3,0
12040,1900/01/01,4,0
12041,1900/01/01,1,0
12041,1900/01/01,2,0
12041,1900/01/01,3,0
12041,1900/01/01,4,0
12042,1900/01/01,1,0
12042,1900/01/01,2,0
12042,1900/01/01,3,0
12042,1900/01/01,4,0
12043,1900/01/01,1,0
12043,1900/01/01,2,0
12043,1900/01/01,3,0
12043,1900/01/01,4,0
12044,1900/01/01,1,0
12044,1900/01/01,2,0
12044,1900/01/01,3,0
12044,1900/01/01,4,0
12045,1900/01/01,1,0
12045,1900/01/01,2,0
12045,1900/01/01,3,0
12045,1900/01/01,4,0
12046,1900/01/01,1,0
12046,1900/01/01,2,0
12046,1900/01/01,3,0
12046,1900/01/01,4,0
12047,1900/01/01,1,0
12047,1900/01/01,2,0
12047,1900/01/01,3,0
12047,1900/01/01,4,0
12048,1900/01/01,1,0
12048,1900/01/01,2,0
12048,1900/01/01,3,0
12048,1900/01/01,4,0
12049,1900/01/01,1,0
12049,1900/01/01,2,0
12049,1900/01/01,3,0
12049,1900/01/01,4,0
12050,1900/01/01,1,0
12050,1900/01/01,2,0
12050,1900/01/01,3,0
12050,1900/01/01,4,0
12051,1900/01/01,1,0
12051,1900/01/01,2,0
12051,1900/01/01,3,0
12051,1900/01/01,4,0
12052,1900/01/01,1,0
12052,1900/01/01,2,0
12052,1900/01/01,3,0
12052,1900/01/01,4,0
12053,1900/01/01,1,0
12053,1900/01/01,2,0
12053,1900/01/01,3,0
12053,1900/01/01,4,0
12054,1900/01/01,1,0
12054,1900/01/01,2,0
12054,1900/01/01,3,0
12054,1900/01/01,4,0
12055,1900/01/01,1,0
12055,1900/01/01,2,0
12055,1900/01/01,3,0
12055,1900/01/01,4,0
12056,1900/01/01,1,0
12056,1900/01/01,2,0
12056,1900/01/01,3,0
12056,1900/01/01,4,0
12057,1900/01/01,1,0
12057,1900/01/01,2,0
12057,1900/01/01,3,0
12057,1900/01/01,4,0
12058,1900/01/01,1,0
12058,1900/01/01,2,0
12058,1900/01/01,3,0
12058,1900/01/01,4,0
12059,1900/01/01,1,0
12059,1900/01/01,2,0
12059,1900/01/01,3,0
12059,1900/01/01,4,0
12060,1900/01/01,1,0
12060,1900/01/01,2,0
12060,1900/01/01,3,0
12060,1900/01/01,4,0
12061,1900/01/01,1,0
12061,1900/01/01,2,0
12061,1900/01/01,3,0
12061,1900/01/01,4,0
12062,1900/01/01,1,0
12062,1900/01/01,2,0
12062,1900/01/01,3,0
12062,1900/01/01,4,0
12063,1900/01/01,1,0
12063,1900/01/01,2,0
12063,1900/01/01,3,0
12063,1900/01/01,4,0
12064,1900/01/01,1,0
12064,1900/01/01,2,0
12064,1900/01/01,3,0
12064,1900/01/01,4,0
12065,1900/01/01,1,0
12065,1900/01/01,2,0
12065,1900/01/01,3,0
12065,1900/01/01,4,0
12066,1900/01/01,1,0
12066,1900/01/01,2,0
12066,1900/01/01,3,0
12066,1900/01/01,4,0
12067,1900/01/01,1,0
12067,1900/01/01,2,0
12067,1900/01/01,3,0
12067,1900/01/01,4,0
12068,1900/01/01,1,0
12068,1900/01/01,2,0
12068,1900/01/01,3,0
12068,1900/01/01,4,0
12069,1900/01/01,1,0
12069,1900/01/01,2,0
12069,1900/01/01,3,0
12069,1900/01/01,4,0
12070,1900/01/01,1,0
12070,1900/01/01,2,0
12070,1900/01/01,3,0
12070,1900/01/01,4,0
12071,1900/01/01,1,0
12071,1900/01/01,2,0
12071,1900/01/01,3,0
12071,1900/01/01,4,0
12072,1900/01/01,1,0
12072,1900/01/01,2,0
12072,1900/01/01,3,0
12072,1900/01/01,4,0
12073,1900/01/01,1,0
12073,1900/01/01,2,0
12073,1900/01/01,3,0
12073,1900/01/01,4,0
12074,1900/01/01,1,0
12074,1900/01/01,2,0
12074,1900/01/01,3,0
12074,1900/01/01,4,0
12075,1900/01/01,1,0
12075,1900/01/01,2,0
12075,1900/01/01,3,0
12075,1900/01/01,4,0
12076,1900/01/01,1,0
12076,1900/01/01,2,0
12076,1900/01/01,3,0
12076,1900/01/01,4,0
12077,1900/01/01,1,0
12077,1900/01/01,2,0
12077,1900/01/01,3,0
12077,1900/01/01,4,0
12078,1900/01/01,1,0
12078,1900/01/01,2,0
12078,1900/01/01,3,0
12078,1900/01/01,4,0
12079,1900/01/01,1,0
12079,1900/01/01,2,0
12079,1900/01/01,3,0
12079,1900/01/01,4,0
12080,1900/01/01,1,0
12080,1900/01/01,2,0
12080,1900/01/01,3,0
12080,1900/01/01,4,0
12081,1900/01/01,1,0
12081,1900/01/01,2,0
12081,1900/01/01,3,0
12081,1900/01/01,4,0
12082,1900/01/01,1,0
12082,1900/01/01,2,0
12082,1900/01/01,3,0
12082,1900/01/01,4,0
12083,1900/01/01,1,0
12083,1900/01/01,2,0
12083,1900/01/01,3,0
12083,1900/01/01,4,0
12084,1900/01/01,1,0
12084,1900/01/01,2,0
12084,1900/01/01,3,0
12084,1900/01/01,4,0
12085,1900/01/01,1,0
12085,1900/01/01,2,0
12085,1900/01/01,3,0
12085,1900/01/01,4,0
12086,1900/01/01,1,0
12086,1900/01/01,2,0
12086,1900/01/01,3,0
12086,1900/01/01,4,0
12087,1900/01/01,1,0
12087,1900/01/01,2,0
12087,1900/01/01,3,0
12087,1900/01/01,4,0
12088,1900/01/01,1,0
12088,1900/01/01,2,0
12088,1900/01/01,3,0
12088,1900/01/01,4,0
12089,1900/01/01,1,0
12089,1900/01/01,2,0
12089,1900/01/01,3,0
12089,1900/01/01,4,0
12090,1900/01/01,1,0
12090,1900/01/01,2,0
12090,1900/01/01,3,0
12090,1900/01/01,4,0
12091,1900/01/01,1,0
12091,1900/01/01,2,0
12091,1900/01/01,3,0
12091,1900/01/01,4,0
12092,1900/01/01,1,0
12092,1900/01/01,2,0
12092,1900/01/01,3,0
12092,1900/01/01,4,0
12093,1900/01/01,1,0
12093,1900/01/01,2,0
12093,1900/01/01,3,0
12093,1900/01/01,4,0
12094,1900/01/01,1,0
12094,1900/01/01,2,0
12094,1900/01/01,3,0
12094,1900/01/01,4,0
12095,1900/01/01,1,0
12095,1900/01/01,2,0
12095,1900/01/01,3,0
12095,1900/01/01,4,0
12096,1900/01/01,1,0
12096,1900/01/01,2,0
12096,1900/01/01,3,0
12096,1900/01/01,4,0
12097,1900/01/01,1,0
12097,1900/01/01,2,0
12097,1900/01/01,3,0
12097,1900/01/01,4,0
12098,1900/01/01,1,0
12098,1900/01/01,2,0
12098,1900/01/01,3,0
12098,1900/01/01,4,0
12099,1900/01/01,1,0
12099,1900/01/01,2,0
12099,1900/01/01,3,0
12099,1900/01/01,4,0
12100,1900/01/01,1,0
12100,1900/01/01,2,0
12100,1900/01/01,3,0
12100,1900/01/01,4,0
12101,1900/01/01,1,0
12101,1900/01/01,2,0
12101,1900/01/01,3,0
12101,1900/01/01,4,0
12102,1900/01/01,1,0
12102,1900/01/01,2,0
12102,1900/01/01,3,0
12102,1900/01/01,4,0
12103,1900/01/01,1,0
12103,1900/01/01,2,0
12103,1900/01/01,3,0
12103,1900/01/01,4,0
12104,1900/01/01,1,0
12104,1900/01/01,2,0
12104,1900/01/01,3,0
12104,1900/01/01,4,0
12105,1900/01/01,1,0
12105,1900/01/01,2,0
12105,1900/01/01,3,0
12105,1900/01/01,4,0
12106,1900/01/01,1,0
12106,1900/01/01,2,0
12106,1900/01/01,3,0
12106,1900/01/01,4,0
12107,1900/01/01,1,0
12107,1900/01/01,2,0
12107,1900/01/01,3,0
12107,1900/01/01,4,0
12108,1900/01/01,1,0
12108,1900/01/01,2,0
12108,1900/01/01,3,0
12108,1900/01/01,4,0
12109,1900/01/01,1,0
12109,1900/01/01,2,0
12109,1900/01/01,3,0
12109,1900/01/01,4,0
12110,1900/01/01,1,0
12110,1900/01/01,2,0
12110,1900/01/01,3,0
12110,1900/01/01,4,0
12111,1900/01/01,1,0
12111,1900/01/01,2,0
12111,1900/01/01,3,0
12111,1900/01/01,4,0
12112,1900/01/01,1,0
12112,1900/01/01,2,0
12112,1900/01/01,3,0
12112,1900/01/01,4,0
12113,1900/01/01,1,0
12113,1900/01/01,2,0
12113,1900/01/01,3,0
12113,1900/01/01,4,0
12114,1900/01/01,1,0
12114,1900/01/01,2,0
12114,1900/01/01,3,0
12114,1900/01/01,4,0
12115,1900/01/01,1,0
12115,1900/01/01,2,0
12115,1900/01/01,3,0
12115,1900/01/01,4,0
12116,1900/01/01,1,0
12116,1900/01/01,2,0
12116,1900/01/01,3,0
12116,1900/01/01,4,0
12117,1900/01/01,1,0
12117,1900/01/01,2,0
12117,1900/01/01,3,0
12117,1900/01/01,4,0
12118,1900/01/01,1,0
12118,1900/01/01,2,0
12118,1900/01/01,3,0
12118,1900/01/01,4,0
12119,1900/01/01,1,0
12119,1900/01/01,2,0
12119,1900/01/01,3,0
12119,1900/01/01,4,0
12120,1900/01/01,1,0
12120,1900/01/01,2,0
12120,1900/01/01,3,0
12120,1900/01/01,4,0
12121,1900/01/01,1,0
12121,1900/01/01,2,0
12121,1900/01/01,3,0
12121,1900/01/01,4,0
12122,1900/01/01,1,0
12122,1900/01/01,2,0
12122,1900/01/01,3,0
12122,1900/01/01,4,0
12123,1900/01/01,1,0
12123,1900/01/01,2,0
12123,1900/01/01,3,0
12123,1900/01/01,4,0
12124,1900/01/01,1,0
12124,1900/01/01,2,0
12124,1900/01/01,3,0
12124,1900/01/01,4,0
12125,1900/01/01,1,0
12125,1900/01/01,2,0
12125,1900/01/01,3,0
12125,1900/01/01,4,0
12126,1900/01/01,1,0
12126,1900/01/01,2,0
12126,1900/01/01,3,0
12126,1900/01/01,4,0
12127,1900/01/01,1,0
12127,1900/01/01,2,0
12127,1900/01/01,3,0
12127,1900/01/01,4,0
12128,1900/01/01,1,0
12128,1900/01/01,2,0
12128,1900/01/01,3,0
12128,1900/01/01,4,0
12129,1900/01/01,1,0
12129,1900/01/01,2,0
12129,1900/01/01,3,0
12129,1900/01/01,4,0
12130,1900/01/01,1,0
12130,1900/01/01,2,0
12130,1900/01/01,3,0
12130,1900/01/01,4,0
12131,1900/01/01,1,0
12131,1900/01/01,2,0
12131,1900/01/01,3,0
12131,1900/01/01,4,0
12132,1900/01/01,1,0
12132,1900/01/01,2,0
12132,1900/01/01,3,0
12132,1900/01/01,4,0
12133,1900/01/01,1,0
12133,1900/01/01,2,0
12133,1900/01/01,3,0
12133,1900/01/01,4,0
12134,1900/01/01,1,0
12134,1900/01/01,2,0
12134,1900/01/01,3,0
12134,1900/01/01,4,0
12135,1900/01/01,1,0
12135,1900/01/01,2,0
12135,1900/01/01,3,0
12135,1900/01/01,4,0
12136,1900/01/01,1,0
12136,1900/01/01,2,0
12136,1900/01/01,3,0
12136,1900/01/01,4,0
12137,1900/01/01,1,0
12137,1900/01/01,2,0
12137,1900/01/01,3,0
12137,1900/01/01,4,0
12138,1900/01/01,1,0
12138,1900/01/01,2,0
12138,1900/01/01,3,0
12138,1900/01/01,4,0
12139,1900/01/01,1,0
12139,1900/01/01,2,0
12139,1900/01/01,3,0
12139,1900/01/01,4,0
12140,1900/01/01,1,0
12140,1900/01/01,2,0
12140,1900/01/01,3,0
12140,1900/01/01,4,0
12141,1900/01/01,1,0
12141,1900/01/01,2,0
12141,1900/01/01,3,0
12141,1900/01/01,4,0
12142,1900/01/01,1,0
12142,1900/01/01,2,0
12142,1900/01/01,3,0
12142,1900/01/01,4,0
12143,1900/01/01,1,0
12143,1900/01/01,2,0
12143,1900/01/01,3,0
12143,1900/01/01,4,0
12144,1900/01/01,1,0
12144,1900/01/01,2,0
12144,1900/01/01,3,0
12144,1900/01/01,4,0
12145,1900/01/01,1,0
12145,1900/01/01,2,0
12145,1900/01/01,3,0
12145,1900/01/01,4,0
12146,1900/01/01,1,0
12146,1900/01/01,2,0
12146,1900/01/01,3,0
12146,1900/01/01,4,0
12147,1900/01/01,1,0
12147,1900/01/01,2,0
12147,1900/01/01,3,0
12147,1900/01/01,4,0
12148,1900/01/01,1,0
12148,1900/01/01,2,0
12148,1900/01/01,3,0
12148,1900/01/01,4,0
12149,1900/01/01,1,0
12149,1900/01/01,2,0
12149,1900/01/01,3,0
12149,1900/01/01,4,0
12150,1900/01/01,1,0
12150,1900/01/01,2,0
12150,1900/01/01,3,0
12150,1900/01/01,4,0
12151,1900/01/01,1,0
12151,1900/01/01,2,0
12151,1900/01/01,3,0
12151,1900/01/01,4,0
12152,1900/01/01,1,0
12152,1900/01/01,2,0
12152,1900/01/01,3,0
12152,1900/01/01,4,0
12153,1900/01/01,1,0
12153,1900/01/01,2,0
12153,1900/01/01,3,0
12153,1900/01/01,4,0
12154,1900/01/01,1,0
12154,1900/01/01,2,0
12154,1900/01/01,3,0
12154,1900/01/01,4,0
12155,1900/01/01,1,0
12155,1900/01/01,2,0
12155,1900/01/01,3,0
12155,1900/01/01,4,0
12156,1900/01/01,1,0
12156,1900/01/01,2,0
12156,1900/01/01,3,0
12156,1900/01/01,4,0
12157,1900/01/01,1,0
12157,1900/01/01,2,0
12157,1900/01/01,3,0
12157,1900/01/01,4,0
12158,1900/01/01,1,0
12158,1900/01/01,2,0
12158,1900/01/01,3,0
12158,1900/01/01,4,0
12159,1900/01/01,1,0
12159,1900/01/01,2,0
12159,1900/01/01,3,0
12159,1900/01/01,4,0
12160,1900/01/01,1,0
12160,1900/01/01,2,0
12160,1900/01/01,3,0
12160,1900/01/01,4,0
12161,1900/01/01,1,0
12161,1900/01/01,2,0
12161,1900/01/01,3,0
12161,1900/01/01,4,0
12162,1900/01/01,1,0
12162,1900/01/01,2,0
12162,1900/01/01,3,0
12162,1900/01/01,4,0
12163,1900/01/01,1,0
12163,1900/01/01,2,0
12163,1900/01/01,3,0
12163,1900/01/01,4,0
12164,1900/01/01,1,0
12164,1900/01/01,2,0
12164,1900/01/01,3,0
12164,1900/01/01,4,0
12165,1900/01/01,1,0
12165,1900/01/01,2,0
12165,1900/01/01,3,0
12165,1900/01/01,4,0
12166,1900/01/01,1,0
12166,1900/01/01,2,0
12166,1900/01/01,3,0
12166,1900/01/01,4,0
12167,1900/01/01,1,0
12167,1900/01/01,2,0
12167,1900/01/01,3,0
12167,1900/01/01,4,0
12168,1900/01/01,1,0
12168,1900/01/01,2,0
12168,1900/01/01,3,0
12168,1900/01/01,4,0
12169,1900/01/01,1,0
12169,1900/01/01,2,0
12169,1900/01/01,3,0
12169,1900/01/01,4,0
12170,1900/01/01,1,0
12170,1900/01/01,2,0
12170,1900/01/01,3,0
12170,1900/01/01,4,0
12171,1900/01/01,1,0
12171,1900/01/01,2,0
12171,1900/01/01,3,0
12171,1900/01/01,4,0
12172,1900/01/01,1,0
12172,1900/01/01,2,0
12172,1900/01/01,3,0
12172,1900/01/01,4,0
12173,1900/01/01,1,0
12173,1900/01/01,2,0
12173,1900/01/01,3,0
12173,1900/01/01,4,0
12174,1900/01/01,1,0
12174,1900/01/01,2,0
12174,1900/01/01,3,0
12174,1900/01/01,4,0
12175,1900/01/01,1,0
12175,1900/01/01,2,0
12175,1900/01/01,3,0
12175,1900/01/01,4,0
12176,1900/01/01,1,0
12176,1900/01/01,2,0
12176,1900/01/01,3,0
12176,1900/01/01,4,0
12177,1900/01/01,1,0
12177,1900/01/01,2,0
12177,1900/01/01,3,0
12177,1900/01/01,4,0
12178,1900/01/01,1,0
12178,1900/01/01,2,0
12178,1900/01/01,3,0
12178,1900/01/01,4,0
12179,1900/01/01,1,0
12179,1900/01/01,2,0
12179,1900/01/01,3,0
12179,1900/01/01,4,0
12180,1900/01/01,1,0
12180,1900/01/01,2,0
12180,1900/01/01,3,0
12180,1900/01/01,4,0
12181,1900/01/01,1,0
12181,1900/01/01,2,0
12181,1900/01/01,3,0
12181,1900/01/01,4,0
12182,1900/01/01,1,0
12182,1900/01/01,2,0
12182,1900/01/01,3,0
12182,1900/01/01,4,0
12183,1900/01/01,1,0
12183,1900/01/01,2,0
12183,1900/01/01,3,0
12183,1900/01/01,4,0
12184,1900/01/01,1,0
12184,1900/01/01,2,0
12184,1900/01/01,3,0
12184,1900/01/01,4,0
12185,1900/01/01,1,0
12185,1900/01/01,2,0
12185,1900/01/01,3,0
12185,1900/01/01,4,0
12186,1900/01/01,1,0
12186,1900/01/01,2,0
12186,1900/01/01,3,0
12186,1900/01/01,4,0
12187,1900/01/01,1,0
12187,1900/01/01,2,0
12187,1900/01/01,3,0
12187,1900/01/01,4,0
12188,1900/01/01,1,0
12188,1900/01/01,2,0
12188,1900/01/01,3,0
12188,1900/01/01,4,0
12189,1900/01/01,1,0
12189,1900/01/01,2,0
12189,1900/01/01,3,0
12189,1900/01/01,4,0
12190,1900/01/01,1,0
12190,1900/01/01,2,0
12190,1900/01/01,3,0
12190,1900/01/01,4,0
12191,1900/01/01,1,0
12191,1900/01/01,2,0
12191,1900/01/01,3,0
12191,1900/01/01,4,0
12192,1900/01/01,1,0
12192,1900/01/01,2,0
12192,1900/01/01,3,0
12192,1900/01/01,4,0
12193,1900/01/01,1,0
12193,1900/01/01,2,0
12193,1900/01/01,3,0
12193,1900/01/01,4,0
12194,1900/01/01,1,0
12194,1900/01/01,2,0
12194,1900/01/01,3,0
12194,1900/01/01,4,0
12195,1900/01/01,1,0
12195,1900/01/01,2,0
12195,1900/01/01,3,0
12195,1900/01/01,4,0
12196,1900/01/01,1,0
12196,1900/01/01,2,0
12196,1900/01/01,3,0
12196,1900/01/01,4,0
12197,1900/01/01,1,0
12197,1900/01/01,2,0
12197,1900/01/01,3,0
12197,1900/01/01,4,0
12198,1900/01/01,1,0
12198,1900/01/01,2,0
12198,1900/01/01,3,0
12198,1900/01/01,4,0
12199,1900/01/01,1,0
12199,1900/01/01,2,0
12199,1900/01/01,3,0
12199,1900/01/01,4,0
12200,1900/01/01,1,0
12200,1900/01/01,2,0
12200,1900/01/01,3,0
12200,1900/01/01,4,0
12201,1900/01/01,1,0
12201,1900/01/01,2,0
12201,1900/01/01,3,0
12201,1900/01/01,4,0
12202,1900/01/01,1,0
12202,1900/01/01,2,0
12202,1900/01/01,3,0
12202,1900/01/01,4,0
12203,1900/01/01,1,0
12203,1900/01/01,2,0
12203,1900/01/01,3,0
12203,1900/01/01,4,0
12204,1900/01/01,1,0
12204,1900/01/01,2,0
12204,1900/01/01,3,0
12204,1900/01/01,4,0
12205,1900/01/01,1,0
12205,1900/01/01,2,0
12205,1900/01/01,3,0
12205,1900/01/01,4,0
12206,1900/01/01,1,0
12206,1900/01/01,2,0
12206,1900/01/01,3,0
12206,1900/01/01,4,0
12207,1900/01/01,1,0
12207,1900/01/01,2,0
12207,1900/01/01,3,0
12207,1900/01/01,4,0
12208,1900/01/01,1,0
12208,1900/01/01,2,0
12208,1900/01/01,3,0
12208,1900/01/01,4,0
12209,1900/01/01,1,0
12209,1900/01/01,2,0
12209,1900/01/01,3,0
12209,1900/01/01,4,0
12210,1900/01/01,1,0
12210,1900/01/01,2,0
12210,1900/01/01,3,0
12210,1900/01/01,4,0
12211,1900/01/01,1,0
12211,1900/01/01,2,0
12211,1900/01/01,3,0
12211,1900/01/01,4,0
12212,1900/01/01,1,0
12212,1900/01/01,2,0
12212,1900/01/01,3,0
12212,1900/01/01,4,0
12213,1900/01/01,1,0
12213,1900/01/01,2,0
12213,1900/01/01,3,0
12213,1900/01/01,4,0
12214,1900/01/01,1,0
12214,1900/01/01,2,0
12214,1900/01/01,3,0
12214,1900/01/01,4,0
12215,1900/01/01,1,0
12215,1900/01/01,2,0
12215,1900/01/01,3,0
12215,1900/01/01,4,0
12216,1900/01/01,1,0
12216,1900/01/01,2,0
12216,1900/01/01,3,0
12216,1900/01/01,4,0
12217,1900/01/01,1,0
12217,1900/01/01,2,0
12217,1900/01/01,3,0
12217,1900/01/01,4,0
12218,1900/01/01,1,0
12218,1900/01/01,2,0
12218,1900/01/01,3,0
12218,1900/01/01,4,0
12219,1900/01/01,1,0
12219,1900/01/01,2,0
12219,1900/01/01,3,0
12219,1900/01/01,4,0
12220,1900/01/01,1,0
12220,1900/01/01,2,0
12220,1900/01/01,3,0
12220,1900/01/01,4,0
12221,1900/01/01,1,0
12221,1900/01/01,2,0
12221,1900/01/01,3,0
12221,1900/01/01,4,0
12222,1900/01/01,1,0
12222,1900/01/01,2,0
12222,1900/01/01,3,0
12222,1900/01/01,4,0
12223,1900/01/01,1,0
12223,1900/01/01,2,0
12223,1900/01/01,3,0
12223,1900/01/01,4,0
12224,1900/01/01,1,0
12224,1900/01/01,2,0
12224,1900/01/01,3,0
12224,1900/01/01,4,0
12225,1900/01/01,1,0
12225,1900/01/01,2,0
12225,1900/01/01,3,0
12225,1900/01/01,4,0
12226,1900/01/01,1,0
12226,1900/01/01,2,0
12226,1900/01/01,3,0
12226,1900/01/01,4,0
12227,1900/01/01,1,0
12227,1900/01/01,2,0
12227,1900/01/01,3,0
12227,1900/01/01,4,0
12228,1900/01/01,1,0
12228,1900/01/01,2,0
12228,1900/01/01,3,0
12228,1900/01/01,4,0
12229,1900/01/01,1,0
12229,1900/01/01,2,0
12229,1900/01/01,3,0
12229,1900/01/01,4,0
12230,1900/01/01,1,0
12230,1900/01/01,2,0
12230,1900/01/01,3,0
12230,1900/01/01,4,0
12231,1900/01/01,1,0
12231,1900/01/01,2,0
12231,1900/01/01,3,0
12231,1900/01/01,4,0
12232,1900/01/01,1,0
12232,1900/01/01,2,0
12232,1900/01/01,3,0
12232,1900/01/01,4,0
12233,1900/01/01,1,0
12233,1900/01/01,2,0
12233,1900/01/01,3,0
12233,1900/01/01,4,0
12234,1900/01/01,1,0
12234,1900/01/01,2,0
12234,1900/01/01,3,0
12234,1900/01/01,4,0
12235,1900/01/01,1,0
12235,1900/01/01,2,0
12235,1900/01/01,3,0
12235,1900/01/01,4,0
12236,1900/01/01,1,0
12236,1900/01/01,2,0
12236,1900/01/01,3,0
12236,1900/01/01,4,0
12237,1900/01/01,1,0
12237,1900/01/01,2,0
12237,1900/01/01,3,0
12237,1900/01/01,4,0
12238,1900/01/01,1,0
12238,1900/01/01,2,0
12238,1900/01/01,3,0
12238,1900/01/01,4,0
12239,1900/01/01,1,0
12239,1900/01/01,2,0
12239,1900/01/01,3,0
12239,1900/01/01,4,0
12240,1900/01/01,1,0
12240,1900/01/01,2,0
12240,1900/01/01,3,0
12240,1900/01/01,4,0
12241,1900/01/01,1,0
12241,1900/01/01,2,0
12241,1900/01/01,3,0
12241,1900/01/01,4,0
12242,1900/01/01,1,0
12242,1900/01/01,2,0
12242,1900/01/01,3,0
12242,1900/01/01,4,0
12243,1900/01/01,1,0
12243,1900/01/01,2,0
12243,1900/01/01,3,0
12243,1900/01/01,4,0
12244,1900/01/01,1,0
12244,1900/01/01,2,0
12244,1900/01/01,3,0
12244,1900/01/01,4,0
12245,1900/01/01,1,0
12245,1900/01/01,2,0
12245,1900/01/01,3,0
12245,1900/01/01,4,0
12246,1900/01/01,1,0
12246,1900/01/01,2,0
12246,1900/01/01,3,0
12246,1900/01/01,4,0
12247,1900/01/01,1,0
12247,1900/01/01,2,0
12247,1900/01/01,3,0
12247,1900/01/01,4,0
12248,1900/01/01,1,0
12248,1900/01/01,2,0
12248,1900/01/01,3,0
12248,1900/01/01,4,0
12249,1900/01/01,1,0
12249,1900/01/01,2,0
12249,1900/01/01,3,0
12249,1900/01/01,4,0
12250,1900/01/01,1,0
12250,1900/01/01,2,0
12250,1900/01/01,3,0
12250,1900/01/01,4,0
12251,1900/01/01,1,0
12251,1900/01/01,2,0
12251,1900/01/01,3,0
12251,1900/01/01,4,0
12252,1900/01/01,1,0
12252,1900/01/01,2,0
12252,1900/01/01,3,0
12252,1900/01/01,4,0
12253,1900/01/01,1,0
12253,1900/01/01,2,0
12253,1900/01/01,3,0
12253,1900/01/01,4,0
12254,1900/01/01,1,0
12254,1900/01/01,2,0
12254,1900/01/01,3,0
12254,1900/01/01,4,0
12255,1900/01/01,1,0
12255,1900/01/01,2,0
12255,1900/01/01,3,0
12255,1900/01/01,4,0
12256,1900/01/01,1,0
12256,1900/01/01,2,0
12256,1900/01/01,3,0
12256,1900/01/01,4,0
12257,1900/01/01,1,0
12257,1900/01/01,2,0
12257,1900/01/01,3,0
12257,1900/01/01,4,0
12258,1900/01/01,1,0
12258,1900/01/01,2,0
12258,1900/01/01,3,0
12258,1900/01/01,4,0
12259,1900/01/01,1,0
12259,1900/01/01,2,0
12259,1900/01/01,3,0
12259,1900/01/01,4,0
12260,1900/01/01,1,0
12260,1900/01/01,2,0
12260,1900/01/01,3,0
12260,1900/01/01,4,0
12261,1900/01/01,1,0
12261,1900/01/01,2,0
12261,1900/01/01,3,0
12261,1900/01/01,4,0
12262,1900/01/01,1,0
12262,1900/01/01,2,0
12262,1900/01/01,3,0
12262,1900/01/01,4,0
12263,1900/01/01,1,0
12263,1900/01/01,2,0
12263,1900/01/01,3,0
12263,1900/01/01,4,0
12264,1900/01/01,1,0
12264,1900/01/01,2,0
12264,1900/01/01,3,0
12264,1900/01/01,4,0
12265,1900/01/01,1,0
12265,1900/01/01,2,0
12265,1900/01/01,3,0
12265,1900/01/01,4,0
12266,1900/01/01,1,0
12266,1900/01/01,2,0
12266,1900/01/01,3,0
12266,1900/01/01,4,0
12267,1900/01/01,1,0
12267,1900/01/01,2,0
12267,1900/01/01,3,0
12267,1900/01/01,4,0
12268,1900/01/01,1,0
12268,1900/01/01,2,0
12268,1900/01/01,3,0
12268,1900/01/01,4,0
12269,1900/01/01,1,0
12269,1900/01/01,2,0
12269,1900/01/01,3,0
12269,1900/01/01,4,0
12270,1900/01/01,1,0
12270,1900/01/01,2,0
12270,1900/01/01,3,0
12270,1900/01/01,4,0
12271,1900/01/01,1,0
12271,1900/01/01,2,0
12271,1900/01/01,3,0
12271,1900/01/01,4,0
12272,1900/01/01,1,0
12272,1900/01/01,2,0
12272,1900/01/01,3,0
12272,1900/01/01,4,0
12273,1900/01/01,1,0
12273,1900/01/01,2,0
12273,1900/01/01,3,0
12273,1900/01/01,4,0
12274,1900/01/01,1,0
12274,1900/01/01,2,0
12274,1900/01/01,3,0
12274,1900/01/01,4,0
12275,1900/01/01,1,0
12275,1900/01/01,2,0
12275,1900/01/01,3,0
12275,1900/01/01,4,0
12276,1900/01/01,1,0
12276,1900/01/01,2,0
12276,1900/01/01,3,0
12276,1900/01/01,4,0
12277,1900/01/01,1,0
12277,1900/01/01,2,0
12277,1900/01/01,3,0
12277,1900/01/01,4,0
12278,1900/01/01,1,0
12278,1900/01/01,2,0
12278,1900/01/01,3,0
12278,1900/01/01,4,0
12279,1900/01/01,1,0
12279,1900/01/01,2,0
12279,1900/01/01,3,0
12279,1900/01/01,4,0
12280,1900/01/01,1,0
12280,1900/01/01,2,0
12280,1900/01/01,3,0
12280,1900/01/01,4,0
12281,1900/01/01,1,0
12281,1900/01/01,2,0
12281,1900/01/01,3,0
12281,1900/01/01,4,0
12282,1900/01/01,1,0
12282,1900/01/01,2,0
12282,1900/01/01,3,0
12282,1900/01/01,4,0
